epoch,train_nll,val_nll,val_mae,lr
57,3.5922117680311203,3.6220032010759624,6.917245388031006,0.001
58,3.5693967044353485,3.590504482814244,6.7924041748046875,0.001
59,3.543340007960796,3.5577274186270578,6.720694065093994,0.001
60,3.570922411978245,3.6307102612086704,7.308432102203369,0.001
61,3.580224332213402,3.5918548039027622,6.628351211547852,0.001
62,3.5329406410455704,3.778362342289516,9.077792167663574,0.001
63,3.5586783573031426,3.599491330555507,6.742641925811768,0.001
64,3.522730919718742,3.558035898208618,6.427643775939941,0.001
65,3.5571379721164704,3.5266167163848876,6.380117893218994,0.001
66,3.539796443283558,3.958431100845337,8.538923263549805,0.001
67,3.529712100327015,3.4857389654432023,6.3417181968688965,0.001
68,3.5083104357123376,3.4770928178514753,6.295395374298096,0.001
69,3.510217510163784,3.4430695601872037,5.942306995391846,0.001
70,3.482367235422134,3.5676356588091167,6.258317470550537,0.001
71,3.5119301989674567,3.450071702684675,6.118939399719238,0.001
72,3.4922682344913483,3.4973828724452427,6.399728775024414,0.001
73,3.480383703112602,3.4062539781842913,5.382707595825195,0.001
74,3.485602530837059,3.5735034942626953,7.014561653137207,0.001
75,3.4519848421216013,3.4172770295824324,5.829654693603516,0.001
76,3.4615726470947266,3.4502476692199706,5.8149542808532715,0.001
77,3.4461257860064505,3.4409945828574044,5.815159797668457,0.001
78,3.4782629758119583,3.588649756567819,6.595181941986084,0.001
79,3.4655505165457727,3.5461737632751467,7.085776329040527,0.001
80,3.4405369773507117,3.505034283229283,6.666877269744873,0.001
81,3.428662012517452,3.407290015901838,5.568606376647949,0.001
82,3.367078238725662,3.3799363953726633,5.820618152618408,0.0005
83,3.380525182187557,3.4238576548440114,5.928759574890137,0.0005
84,3.374078467488289,3.4118527684892928,5.514687538146973,0.0005
85,3.3802825197577477,3.4671695709228514,6.224493980407715,0.0005
86,3.3630662724375724,3.3661169801439557,5.506321430206299,0.0005
87,3.365020568668842,3.4108564581189835,5.88088321685791,0.0005
88,3.3589932426810263,3.3968409197671074,5.602805137634277,0.0005
89,3.3396899536252023,3.5260086263929096,6.5123162269592285,0.0005
90,3.3706032782793045,3.556341975075858,6.658587455749512,0.0005
91,3.3627965107560156,3.4746857234409876,6.208411693572998,0.0005
92,3.3479830592870714,3.533503600529262,6.541775226593018,0.0005
93,3.349564829468727,3.3563659395490375,5.461467742919922,0.0005
94,3.3342974707484245,3.3935362815856935,5.7312493324279785,0.0005
95,3.337516589462757,3.4202456133706227,5.844630718231201,0.0005
96,3.3351281106472017,3.3373961312430245,5.509041786193848,0.0005
97,3.3445635005831718,3.3679654802594867,5.337984561920166,0.0005
98,3.3274550259113314,3.3818184443882533,5.781113624572754,0.0005
99,3.3169609680771828,3.4342779568263464,5.873531818389893,0.0005
100,3.3173532754182817,3.4510724408285958,6.070837020874023,0.0005
101,3.322717173397541,3.37652017729623,5.4216132164001465,0.0005
102,3.311392289400101,3.48384610584804,6.091006755828857,0.0005
103,3.3125685304403305,3.370285851614816,5.605775833129883,0.0005
104,3.3256174847483635,3.3736512116023474,5.511875629425049,0.0005
105,3.298451487720013,3.4344918727874756,5.683410167694092,0.00025
106,3.2807123377919196,3.4083011422838485,5.446304798126221,0.00025
107,3.2772044271230696,3.413128471374512,5.636645793914795,0.00025
108,3.288304457068443,3.426906483513968,5.744466781616211,0.00025
109,3.2924536257982253,3.4367061614990235,5.749571323394775,0.00025
110,3.283575493097305,3.4243139743804933,5.546422481536865,0.00025
111,3.2884194388985635,3.403934049606323,5.41742467880249,0.00025
112,3.273442429304123,3.39734445980617,5.436993598937988,0.00025
113,3.269620330631733,3.4179503100258963,5.566475868225098,0.000125
114,3.238418212532997,3.4023936135428294,5.273468494415283,0.000125
115,3.2630968138575556,3.4116320201328825,5.452765941619873,0.000125
116,3.263240472972393,3.412207576206752,5.319086074829102,0.000125
