epoch,train_loss,val_loss,val_mae,lr
42,40.66052532196045,45.81212463378906,5.265337944030762,0.001
43,40.152550029754636,44.456953811645505,5.148708820343018,0.001
44,39.86890468597412,44.769239807128905,5.174313068389893,0.001
45,39.46036224365234,44.69819793701172,5.180599689483643,0.001
46,40.2300238609314,43.63759841918945,5.0995774269104,0.001
47,39.08638381958008,44.22221908569336,5.12761116027832,0.001
48,38.72753620147705,45.9340217590332,5.229354381561279,0.001
49,39.2938346862793,44.153079223632815,5.159393310546875,0.001
50,39.975670623779294,43.70218353271484,5.111475467681885,0.001
51,38.075743198394775,43.19635848999023,5.045557498931885,0.001
52,38.010261154174806,42.913295364379884,5.030573844909668,0.001
53,37.47505512237549,43.6453369140625,5.076537132263184,0.001
54,37.16613740921021,42.52720947265625,5.017507076263428,0.001
55,37.63884496688843,43.00360374450683,5.024353504180908,0.001
56,36.75086832046509,45.49200172424317,5.216470718383789,0.001
57,37.613429641723634,42.095680236816406,4.966025352478027,0.001
58,36.644522762298585,41.638818359375,4.924164295196533,0.001
59,36.56455812454224,42.41216850280762,4.98457145690918,0.001
60,36.62587594985962,43.084359359741214,5.015157222747803,0.001
61,36.227684593200685,41.6580810546875,4.9352803230285645,0.001
62,36.06941556930542,41.48048210144043,4.903182029724121,0.001
63,36.122496604919434,41.582414627075195,4.926063060760498,0.001
64,36.157987117767334,41.21843147277832,4.909320831298828,0.001
65,36.004695415496826,40.92514533996582,4.89793586730957,0.001
66,35.63383836746216,41.503823852539064,4.9126200675964355,0.001
67,35.697307872772214,41.17733497619629,4.915828704833984,0.001
68,35.50662565231323,40.91324691772461,4.8629231452941895,0.001
69,35.39531297683716,41.2809440612793,4.877761363983154,0.001
70,35.4863621711731,44.61916046142578,5.16395378112793,0.001
71,36.4519380569458,40.34500427246094,4.855032444000244,0.001
72,35.085962009429934,41.35947723388672,4.9553937911987305,0.001
73,36.28205032348633,43.4440731048584,5.034485816955566,0.001
74,35.289142513275145,40.62683753967285,4.8638691902160645,0.001
75,35.176725673675534,41.85675201416016,4.909538745880127,0.001
76,35.00528392791748,40.803463745117185,4.842743396759033,0.001
77,34.56558084487915,40.387053680419925,4.811385154724121,0.001
78,34.42795152664185,40.26907577514648,4.825582981109619,0.0005
79,34.3467776298523,40.945164108276366,4.842726230621338,0.0005
80,34.80047655105591,40.52072944641113,4.803866386413574,0.0005
81,34.28046360015869,40.780316543579104,4.819644451141357,0.0005
82,34.24751501083374,40.70951766967774,4.818568706512451,0.0005
83,34.12902669906616,40.73879737854004,4.813032150268555,0.0005
84,34.310130977630614,41.21441230773926,4.855926513671875,0.0005
85,34.14048795700073,40.20646934509277,4.781432151794434,0.00025
86,34.20997800827026,40.26618690490723,4.786327838897705,0.00025
87,34.09278888702393,40.74581642150879,4.814944744110107,0.00025
88,34.03075819015503,40.79324531555176,4.819265842437744,0.00025
89,34.006556606292726,40.28641624450684,4.784453392028809,0.00025
90,33.939544105529784,40.140191650390626,4.77425479888916,0.00025
91,33.94494009017944,40.296878051757815,4.780879020690918,0.00025
92,33.920890426635744,40.84664115905762,4.828188419342041,0.00025
93,33.91583461761475,40.27246513366699,4.779313087463379,0.00025
94,33.82468032836914,40.062893295288085,4.766264915466309,0.00025
95,33.98789463043213,40.578168869018555,4.801486968994141,0.00025
96,34.00367002487182,41.56373977661133,4.87627649307251,0.00025
97,34.13910207748413,39.9567008972168,4.787224292755127,0.00025
98,34.023728656768796,39.78501968383789,4.757015705108643,0.00025
99,33.77894563674927,40.21722221374512,4.779889106750488,0.00025
100,33.904852104187015,41.273989868164065,4.853330135345459,0.00025
101,34.06839399337768,40.01932373046875,4.760456562042236,0.00025
102,33.747709083557126,39.77107200622559,4.763686180114746,0.00025
103,33.84339618682861,40.29685516357422,4.77829647064209,0.00025
104,33.81046304702759,39.932121658325194,4.7545037269592285,0.00025
105,33.70643014907837,39.850860595703125,4.772823810577393,0.00025
106,33.93617877960205,39.7924388885498,4.761200904846191,0.00025
107,33.70151977539062,40.403181838989255,4.7855634689331055,0.00025
108,33.68582029342652,40.21631278991699,4.768199920654297,0.00025
109,33.638908576965335,39.90433197021484,4.753692150115967,0.000125
110,33.58810396194458,40.13018264770508,4.764965057373047,0.000125
111,33.54229326248169,40.18862762451172,4.769132137298584,0.000125
112,33.57707948684693,40.10599021911621,4.762181282043457,0.000125
113,33.58843460083008,39.92190361022949,4.751264572143555,0.000125
114,33.513454627990725,39.93966445922852,4.752222061157227,0.000125
115,33.46872720718384,39.989135360717775,4.755100250244141,6.25e-05
116,33.46763877868652,40.076596069335935,4.760225296020508,6.25e-05
117,33.48100414276123,39.9296459197998,4.754029750823975,6.25e-05
118,33.526882362365725,40.03664283752441,4.757149696350098,6.25e-05
119,33.51487350463867,39.865028381347656,4.747881889343262,6.25e-05
120,33.46526651382446,40.23485984802246,4.7713494300842285,6.25e-05
121,33.463956356048584,40.0328857421875,4.7566328048706055,3.125e-05
122,33.44008131027222,39.89445152282715,4.749427795410156,3.125e-05
123,33.42952508926392,40.03557777404785,4.757157325744629,3.125e-05
124,33.441025257110596,39.94501914978027,4.752058506011963,3.125e-05
125,33.46848106384277,40.0297664642334,4.756855487823486,3.125e-05
126,33.42632055282593,39.93855171203613,4.7521162033081055,3.125e-05
127,33.412306213378905,39.95262985229492,4.753108024597168,1.5625e-05
128,33.45103206634521,40.04241714477539,4.757421493530273,1.5625e-05
129,33.433537292480466,39.99089469909668,4.754668235778809,1.5625e-05
130,33.40338363647461,39.978143310546876,4.754319190979004,1.5625e-05
131,33.44937105178833,39.969919967651364,4.753943920135498,1.5625e-05
132,33.40905771255493,39.981686401367185,4.754056453704834,1.5625e-05
133,33.42004137039184,39.985897827148435,4.754322528839111,7.8125e-06
134,33.43664445877075,40.01536407470703,4.755548000335693,7.8125e-06
