date,direction,size,model_prob,market_price,actual_outcome,ev,pnl,bankroll_after
2025-10-08,NO,50,0.40257646010064146,0.7609920873748119,1,0.31659597948121543,-11.950395631259402,11994.859072880019
2025-10-10,YES,50,0.5786117057251908,0.24540913446972004,0,0.2926997518547074,-12.270456723486003,11982.588616156532
2025-10-10,NO,50,0.41307429682449953,0.7745603783498919,1,0.32040128230310727,-11.271981082505405,11971.316635074027
2025-10-11,NO,50,0.05030947810320735,0.4033451427295725,0,0.28655732809358947,16.66725713647862,11987.983892210505
2025-10-12,NO,50,0.07068633211974604,0.426296099919342,0,0.29055781104797807,17.814804995967094,12005.798697206472
2025-10-13,YES,50,0.260970974333829,0.031127604939459413,0,0.21157540119100154,-1.5563802469729706,12004.242316959499
2025-10-14,YES,50,0.7189488085638778,0.13890663124602504,1,0.5297157607183813,39.55466843769875,12043.796985397197
2025-10-14,NO,50,0.2720847686731311,0.8721044159682336,0,0.5490655811022216,40.10522079841168,12083.90220619561
2025-10-18,YES,50,0.6216106236455741,0.42336955219587785,1,0.15472832779450602,25.331522390206107,12109.233728585816
2025-10-18,NO,50,0.3726453056826057,0.6507233736509942,0,0.2341632393661709,29.03616868254971,12138.269897268365
2025-10-21,YES,50,0.5148594344054451,0.0912194711947625,0,0.38759980280230144,-4.560973559738125,12133.708923708627
2025-10-25,YES,50,0.5399145884227398,0.1426793181648053,0,0.3594412490683426,-7.133965908240265,12126.574957800387
2025-10-25,NO,50,0.4539731693906398,0.7624746087528753,1,0.2702795612195803,-11.876269562356235,12114.698688238032
2025-10-26,NO,50,0.3110029792459802,0.6022471666493971,0,0.24301439595063556,26.612358332469856,12141.311046570501
2025-10-26,YES,50,0.6779567751825669,0.39577850460446773,1,0.23472129631531946,26.711074769776612,12168.022121340278
2025-10-27,NO,50,0.22498932755432888,0.6844793865368501,0,0.40523931191132423,30.723969326842507,12198.74609066712
2025-10-27,YES,50,0.7486978128043181,0.37178638889079096,1,0.32450257701722485,27.910680555460452,12226.65677122258
2025-10-28,NO,50,0.21122578109780066,0.5698123079455358,1,0.3033723315245812,-21.50938460272321,12205.147386619858
2025-10-28,YES,50,0.7637588938318024,0.4293260127518118,0,0.2809697585117644,-21.466300637590592,12183.681085982267
2025-10-30,NO,50,0.38263228784132997,0.6790872949946479,0,0.253239267302211,30.454364749732395,12214.135450732
2025-10-30,YES,50,0.6078837548659399,0.19216240185210193,1,0.37316949017322215,36.8918799073949,12251.027330639394
2025-10-31,NO,50,0.08930018858804745,0.62904549090599,0,0.4759963155191058,27.952274545299503,12278.979605184693
2025-10-31,YES,50,0.812437778423781,0.45297012571359774,1,0.3025970082205185,23.851493714320114,12302.831098899014
2025-11-02,NO,50,0.41132313647796426,0.7612466039600356,1,0.3087160870355289,-11.937669801998219,12290.893429097016
2025-11-02,YES,50,0.5798333908016878,0.10092393431859281,0,0.4383211191269768,-5.046196715929641,12285.847232381086
2025-11-08,NO,50,0.09623338558348726,0.36028505574411906,0,0.20078800715147582,14.514252787205955,12300.361485168292
2025-11-09,NO,50,0.4538382264895964,0.758339501965338,1,0.2662699513300133,-12.083024901733102,12288.27846026656
2025-11-09,YES,50,0.5309610875584309,0.25604587934223894,0,0.2377479320871017,-12.802293967111947,12275.476166299448
2025-11-10,NO,50,0.035723809232633776,0.334719736979608,0,0.23149659439325854,13.235986848980403,12288.712153148428
2025-11-14,YES,50,0.8004272157540503,0.5603809037606157,1,0.18401640689065102,18.480954811969216,12307.193107960396
2025-11-15,YES,50,0.811995333618905,0.5302057100401143,1,0.22494995022546727,19.989714497994285,12327.182822458391
2025-11-15,NO,50,0.12511630915422442,0.49422967083264535,0,0.30787150331921653,21.21148354163227,12348.394306000024
2025-11-16,YES,50,0.816832622711889,0.3776298615895797,1,0.38202447753247704,27.618506920521018,12376.012812920544
2025-11-16,NO,50,0.0723370100990608,0.5864552097621651,0,0.4491817903700386,25.82276048810826,12401.835573408653
2025-11-17,YES,50,0.4144085497303929,0.1669740633385829,0,0.21842588791068251,-8.348703166929145,12393.486870241724
2025-11-18,NO,50,0.01743703892635018,0.24035513405385292,0,0.1541386878523472,8.517756702692644,12402.004626944417
2025-11-18,YES,50,0.317746549324992,0.06708499815360944,0,0.22841929271863312,-3.354249907680472,12398.650377036736
2025-11-20,NO,50,0.2266366425563468,0.7100431690522901,1,0.4292710914748875,-14.497841547385493,12384.152535489351
2025-11-20,NO,50,0.001,0.25191382689297626,0,0.1809838268929762,9.095691344648813,12393.248226833999
2025-11-20,YES,50,0.7229770968841002,0.07334490381452972,0,0.5990237962876833,-3.667245190726486,12389.580981643272
2025-11-22,NO,50,0.23780692229143852,0.5109651085980894,0,0.21980467086705158,22.048255429904472,12411.629237073177
2025-11-24,NO,50,0.1935671612355614,0.6618389448266754,0,0.4118214848776033,29.59194724133377,12441.22118431451
2025-11-24,YES,50,0.7753043466100296,0.19956710361343036,1,0.5214659387338971,36.521644819328486,12477.742829133838
2025-11-29,YES,50,0.26954181252375925,0.0902545544027332,0,0.1604193312443629,-4.51272772013666,12473.230101413701
2025-11-29,NO,50,0.03136367905415782,0.3242734381538518,0,0.22510521663348493,12.713671907692593,12485.943773321394
2025-12-01,YES,50,0.7687270104454635,0.3466555093282718,1,0.3682606103860092,29.16722453358641,12515.110997854981
2025-12-01,NO,50,0.12812035324199833,0.5428878201493789,0,0.3537358916343204,23.644391007468943,12538.75538886245
2025-12-03,NO,50,0.1426249430456509,0.3599876929993671,0,0.15734649596691164,14.499384649968356,12553.254773512419
2025-12-03,YES,50,0.7681219586980861,0.5041616429774832,1,0.21019177861173677,21.291917851125838,12574.546691363545
2025-12-04,YES,50,0.6077630843694766,0.13323937373581604,0,0.4319802947277971,-6.661968686790802,12567.884722676754
2025-12-04,NO,50,0.3742032528623632,0.7487840909901905,1,0.3307750658281927,-12.560795450490476,12555.323927226264
2025-12-07,NO,50,0.07022858763225648,0.2957865874988451,1,0.16047400100084652,-35.210670625057745,12520.113256601206
2025-12-09,NO,50,0.06288507628985074,0.533940449902261,0,0.4054573289526997,23.19702249511305,12543.310279096318
2025-12-09,YES,50,0.7394050093176638,0.45783242365311716,1,0.22981423501231013,23.608378817344143,12566.918657913662
2025-12-16,YES,50,0.581263377759164,0.1517913586642316,0,0.38878358265179086,-7.58956793321158,12559.32908998045
2025-12-16,NO,50,0.39578308183328387,0.7155870124048017,1,0.2775087462998477,-14.220649379759914,12545.10844060069
2025-12-17,YES,50,0.2983892044482104,0.018503388645178323,0,0.25899857149165734,-0.9251694322589161,12544.183271168431
2025-12-17,NO,50,0.022247162665894216,0.5718407897159207,0,0.481150928436639,25.092039485796032,12569.275310654228
2025-12-18,YES,50,0.7793408343027568,0.45811633631981513,1,0.2666706395817487,23.594183184009243,12592.869493838238
2025-12-18,NO,50,0.17487830899161716,0.5194333017240665,0,0.2867964743618625,22.471665086203327,12615.34115892444
2025-12-21,YES,50,0.48847968459090196,0.2637259723357841,0,0.19056013433375468,-13.186298616789205,12602.154860307652
2025-12-24,YES,50,0.6265695656299592,0.4109475372087083,1,0.1717621588271538,25.952623139564587,12628.107483447217
2025-12-28,NO,50,0.1956741908216803,0.5845133041537139,1,0.33253630668955114,-20.774334792314303,12607.333148654901
2025-12-28,YES,50,0.766929610245829,0.33661735762850914,0,0.3766271799001117,-16.83086788142546,12590.502280773477
2025-12-31,NO,50,0.3545372492939507,0.6378712330525407,1,0.2381515912091665,-18.106438347372965,12572.395842426104
2025-12-31,YES,50,0.6235365728821562,0.33310200054017547,0,0.2467870122402298,-16.655100027008775,12555.740742399095
