date,ticker,event_ticker,bucket,threshold,threshold_low,threshold_high,direction,strike_type,market_prob,actual_outcome,actual_tmax,result,settlement_value,volume,bid_price,ask_price
2025-03-26,KXHIGHNY-25MAR26-B50.5,KXHIGHNY-25MAR26,50-52F,50.0,50.0,52.0,between,between,0.01,0,53.0,no,0,53311,0.0,0.01
2025-03-26,KXHIGHNY-25MAR26-B52.5,KXHIGHNY-25MAR26,52-54F,52.0,52.0,54.0,between,between,0.99,1,53.0,yes,100,34987,0.99,1.0
2025-03-26,KXHIGHNY-25MAR26-B54.5,KXHIGHNY-25MAR26,54-56F,54.0,54.0,56.0,between,between,0.01,0,53.0,no,0,41044,0.0,0.01
2025-03-26,KXHIGHNY-25MAR26-B56.5,KXHIGHNY-25MAR26,56-58F,56.0,56.0,58.0,between,between,0.02,0,53.0,no,0,1718,0.0,0.01
2025-03-26,KXHIGHNY-25MAR26-T57,KXHIGHNY-25MAR26,Above 57F,57.0,57.0,,above,greater,0.01,0,53.0,no,0,2646,0.0,0.01
2025-03-27,KXHIGHNY-25MAR27-T50,KXHIGHNY-25MAR27,Below 50F,50.0,,50.0,below,less,0.01,0,53.0,no,0,6629,0.0,0.01
2025-03-27,KXHIGHNY-25MAR27-B50.5,KXHIGHNY-25MAR27,50-52F,50.0,50.0,52.0,between,between,0.01,0,53.0,no,0,52173,0.0,0.01
2025-03-27,KXHIGHNY-25MAR27-B52.5,KXHIGHNY-25MAR27,52-54F,52.0,52.0,54.0,between,between,0.99,1,53.0,yes,100,14681,0.99,1.0
2025-03-27,KXHIGHNY-25MAR27-B54.5,KXHIGHNY-25MAR27,54-56F,54.0,54.0,56.0,between,between,0.01,0,53.0,no,0,13853,0.0,0.01
2025-03-27,KXHIGHNY-25MAR27-B56.5,KXHIGHNY-25MAR27,56-58F,56.0,56.0,58.0,between,between,0.01,0,53.0,no,0,2051,0.0,0.01
2025-03-27,KXHIGHNY-25MAR27-T57,KXHIGHNY-25MAR27,Above 57F,57.0,57.0,,above,greater,0.01,0,53.0,no,0,2209,0.0,0.01
2025-03-28,KXHIGHNY-25MAR28-B59.5,KXHIGHNY-25MAR28,59-61F,59.0,59.0,61.0,between,between,0.01,0,63.0,no,0,12142,0.0,0.01
2025-03-28,KXHIGHNY-25MAR28-T59,KXHIGHNY-25MAR28,Below 59F,59.0,,59.0,below,less,0.01,0,63.0,no,0,2170,0.0,0.01
2025-03-28,KXHIGHNY-25MAR28-B61.5,KXHIGHNY-25MAR28,61-63F,61.0,61.0,63.0,between,between,0.01,0,63.0,no,0,26657,0.0,0.01
2025-03-28,KXHIGHNY-25MAR28-B63.5,KXHIGHNY-25MAR28,63-65F,63.0,63.0,65.0,between,between,0.99,1,63.0,yes,100,18570,0.99,1.0
2025-03-28,KXHIGHNY-25MAR28-B65.5,KXHIGHNY-25MAR28,65-67F,65.0,65.0,67.0,between,between,0.01,0,63.0,no,0,16695,0.0,0.01
2025-03-28,KXHIGHNY-25MAR28-T66,KXHIGHNY-25MAR28,Above 66F,66.0,66.0,,above,greater,0.01,0,63.0,no,0,12662,0.0,0.01
2025-03-29,KXHIGHNY-25MAR29-B77.5,KXHIGHNY-25MAR29,77-79F,77.0,77.0,79.0,between,between,0.01,0,81.0,no,0,5359,0.0,0.01
2025-03-29,KXHIGHNY-25MAR29-T77,KXHIGHNY-25MAR29,Below 77F,77.0,,77.0,below,less,0.01,0,81.0,no,0,2840,0.0,0.01
2025-03-29,KXHIGHNY-25MAR29-B79.5,KXHIGHNY-25MAR29,79-81F,79.0,79.0,81.0,between,between,0.01,0,81.0,no,0,15627,0.0,0.01
2025-03-29,KXHIGHNY-25MAR29-B81.5,KXHIGHNY-25MAR29,81-83F,81.0,81.0,83.0,between,between,0.99,1,81.0,yes,100,11301,0.99,1.0
2025-03-29,KXHIGHNY-25MAR29-B83.5,KXHIGHNY-25MAR29,83-85F,83.0,83.0,85.0,between,between,0.01,0,81.0,no,0,15283,0.0,0.01
2025-03-29,KXHIGHNY-25MAR29-T84,KXHIGHNY-25MAR29,Above 84F,84.0,84.0,,above,greater,0.01,0,81.0,no,0,5422,0.0,0.01
2025-03-30,KXHIGHNY-25MAR30-T53,KXHIGHNY-25MAR30,Below 53F,53.0,,53.0,below,less,0.99,1,48.0,yes,100,31723,0.99,1.0
2025-03-30,KXHIGHNY-25MAR30-B53.5,KXHIGHNY-25MAR30,53-55F,53.0,53.0,55.0,between,between,0.01,0,48.0,no,0,28315,0.0,0.01
2025-03-30,KXHIGHNY-25MAR30-B55.5,KXHIGHNY-25MAR30,55-57F,55.0,55.0,57.0,between,between,0.01,0,48.0,no,0,9440,0.0,0.01
2025-03-30,KXHIGHNY-25MAR30-B57.5,KXHIGHNY-25MAR30,57-59F,57.0,57.0,59.0,between,between,0.01,0,48.0,no,0,2144,0.0,0.01
2025-03-30,KXHIGHNY-25MAR30-B59.5,KXHIGHNY-25MAR30,59-61F,59.0,59.0,61.0,between,between,0.01,0,48.0,no,0,2586,0.0,0.01
2025-03-30,KXHIGHNY-25MAR30-T60,KXHIGHNY-25MAR30,Above 60F,60.0,60.0,,above,greater,0.01,0,48.0,no,0,725,0.0,0.01
2025-03-31,KXHIGHNY-25MAR31-B67.5,KXHIGHNY-25MAR31,67-69F,67.0,67.0,69.0,between,between,0.01,0,73.0,no,0,8264,0.0,0.01
2025-03-31,KXHIGHNY-25MAR31-T67,KXHIGHNY-25MAR31,Below 67F,67.0,,67.0,below,less,0.01,0,73.0,no,0,9401,0.0,0.01
2025-03-31,KXHIGHNY-25MAR31-B69.5,KXHIGHNY-25MAR31,69-71F,69.0,69.0,71.0,between,between,0.01,0,73.0,no,0,18365,0.0,0.01
2025-03-31,KXHIGHNY-25MAR31-B71.5,KXHIGHNY-25MAR31,71-73F,71.0,71.0,73.0,between,between,0.01,0,73.0,no,0,93210,0.0,0.01
2025-03-31,KXHIGHNY-25MAR31-B73.5,KXHIGHNY-25MAR31,73-75F,73.0,73.0,75.0,between,between,0.99,1,73.0,yes,100,35369,0.99,1.0
2025-03-31,KXHIGHNY-25MAR31-T74,KXHIGHNY-25MAR31,Above 74F,74.0,74.0,,above,greater,0.01,0,73.0,no,0,33432,0.0,0.01
2025-04-01,KXHIGHNY-25APR01-T57,KXHIGHNY-25APR01,Below 57F,57.0,,57.0,below,less,0.01,0,58.0,no,0,65965,0.0,0.01
2025-04-01,KXHIGHNY-25APR01-B57.5,KXHIGHNY-25APR01,57-59F,57.0,57.0,59.0,between,between,0.99,1,58.0,yes,100,26554,0.99,1.0
2025-04-01,KXHIGHNY-25APR01-B59.5,KXHIGHNY-25APR01,59-61F,59.0,59.0,61.0,between,between,0.01,0,58.0,no,0,33223,0.0,0.01
2025-04-01,KXHIGHNY-25APR01-B61.5,KXHIGHNY-25APR01,61-63F,61.0,61.0,63.0,between,between,0.01,0,58.0,no,0,9185,0.0,0.01
2025-04-01,KXHIGHNY-25APR01-B63.5,KXHIGHNY-25APR01,63-65F,63.0,63.0,65.0,between,between,0.01,0,58.0,no,0,2512,0.0,0.01
2025-04-01,KXHIGHNY-25APR01-T64,KXHIGHNY-25APR01,Above 64F,64.0,64.0,,above,greater,0.01,0,58.0,no,0,1309,0.0,0.01
2025-04-02,KXHIGHNY-25APR02-T46,KXHIGHNY-25APR02,Below 46F,46.0,,46.0,below,less,0.01,0,49.0,no,0,6396,0.0,0.01
2025-04-02,KXHIGHNY-25APR02-B46.5,KXHIGHNY-25APR02,46-48F,46.0,46.0,48.0,between,between,0.01,0,49.0,no,0,45574,0.0,0.01
2025-04-02,KXHIGHNY-25APR02-B48.5,KXHIGHNY-25APR02,48-50F,48.0,48.0,50.0,between,between,0.98,1,49.0,yes,100,30558,0.99,1.0
2025-04-02,KXHIGHNY-25APR02-B50.5,KXHIGHNY-25APR02,50-52F,50.0,50.0,52.0,between,between,0.02,0,49.0,no,0,14982,0.0,0.01
2025-04-02,KXHIGHNY-25APR02-B52.5,KXHIGHNY-25APR02,52-54F,52.0,52.0,54.0,between,between,0.01,0,49.0,no,0,5988,0.0,0.01
2025-04-02,KXHIGHNY-25APR02-T53,KXHIGHNY-25APR02,Above 53F,53.0,53.0,,above,greater,0.01,0,49.0,no,0,4739,0.0,0.01
2025-04-03,KXHIGHNY-25APR03-T68,KXHIGHNY-25APR03,Below 68F,68.0,,68.0,below,less,0.01,0,73.0,no,0,9546,0.0,0.01
2025-04-03,KXHIGHNY-25APR03-B68.5,KXHIGHNY-25APR03,68-70F,68.0,68.0,70.0,between,between,0.01,0,73.0,no,0,15589,0.0,0.01
2025-04-03,KXHIGHNY-25APR03-B70.5,KXHIGHNY-25APR03,70-72F,70.0,70.0,72.0,between,between,0.01,0,73.0,no,0,21614,0.0,0.01
2025-04-03,KXHIGHNY-25APR03-B72.5,KXHIGHNY-25APR03,72-74F,72.0,72.0,74.0,between,between,0.7,1,73.0,yes,100,23550,0.71,0.98
2025-04-03,KXHIGHNY-25APR03-B74.5,KXHIGHNY-25APR03,74-76F,74.0,74.0,76.0,between,between,0.3,0,73.0,no,0,18272,0.03,0.29
2025-04-03,KXHIGHNY-25APR03-T75,KXHIGHNY-25APR03,Above 75F,75.0,75.0,,above,greater,0.02,0,73.0,no,0,6398,0.0,0.02
2025-04-04,KXHIGHNY-25APR04-T63,KXHIGHNY-25APR04,Below 63F,63.0,,63.0,below,less,0.01,0,73.0,no,0,767,0.0,0.01
2025-04-04,KXHIGHNY-25APR04-B63.5,KXHIGHNY-25APR04,63-65F,63.0,63.0,65.0,between,between,0.01,0,73.0,no,0,7372,0.0,0.01
2025-04-04,KXHIGHNY-25APR04-B65.5,KXHIGHNY-25APR04,65-67F,65.0,65.0,67.0,between,between,0.01,0,73.0,no,0,9519,0.0,0.01
2025-04-04,KXHIGHNY-25APR04-B67.5,KXHIGHNY-25APR04,67-69F,67.0,67.0,69.0,between,between,0.01,0,73.0,no,0,19762,0.0,0.01
2025-04-04,KXHIGHNY-25APR04-B69.5,KXHIGHNY-25APR04,69-71F,69.0,69.0,71.0,between,between,0.01,0,73.0,no,0,18773,0.0,0.01
2025-04-04,KXHIGHNY-25APR04-T70,KXHIGHNY-25APR04,Above 70F,70.0,70.0,,above,greater,0.99,1,73.0,yes,100,36968,0.99,1.0
2025-04-05,KXHIGHNY-25APR05-B53.5,KXHIGHNY-25APR05,53-55F,53.0,53.0,55.0,between,between,0.01,0,59.0,no,0,5960,0.0,0.01
