date,ticker,bucket,threshold_low,threshold_high,direction,strike_type,presettlement_prob,bid_cents,ask_cents,volume,open_interest,snapshot_time_utc
2023-12-08,HIGHNY-23DEC08-T49,Above 50F,50.0,,above,greater,0.1,4,16,0,77,2023-12-08 03:00:00 UTC
2023-12-08,HIGHNY-23DEC08-B48.5,48-49F,48.0,49.0,between,between,0.32,18,46,0,483,2023-12-08 04:00:00 UTC
2023-12-08,HIGHNY-23DEC08-B46.5,46-47F,46.0,47.0,between,between,0.645,29,100,0,633,2023-12-08 04:00:00 UTC
2023-12-08,HIGHNY-23DEC08-T42,Below 41F,,41.0,below,less,,,,,,
2023-12-08,HIGHNY-23DEC08-B44.5,44-45F,44.0,45.0,between,between,0.15,0,30,0,345,2023-12-08 04:00:00 UTC
2023-12-08,HIGHNY-23DEC08-B42.5,42-43F,42.0,43.0,between,between,0.125,0,25,0,10,2023-12-08 04:00:00 UTC
2023-12-09,HIGHNY-23DEC09-T55,Above 56F,56.0,,above,greater,0.47,35,59,292,1379,2023-12-09 05:00:00 UTC
2023-12-09,HIGHNY-23DEC09-T48,Below 47F,,47.0,below,less,0.06,0,12,0,0,2023-12-09 03:00:00 UTC
2023-12-09,HIGHNY-23DEC09-B54.5,54-55F,54.0,55.0,between,between,0.38,32,44,1,833,2023-12-09 05:00:00 UTC
2023-12-09,HIGHNY-23DEC09-B52.5,52-53F,52.0,53.0,between,between,0.14,8,20,1,899,2023-12-09 05:00:00 UTC
2023-12-09,HIGHNY-23DEC09-B50.5,50-51F,50.0,51.0,between,between,0.075,0,15,0,0,2023-12-09 05:00:00 UTC
2023-12-09,HIGHNY-23DEC09-B48.5,48-49F,48.0,49.0,between,between,0.06,0,12,0,0,2023-12-09 03:00:00 UTC
2023-12-10,HIGHNY-23DEC10-T63,Above 64F,64.0,,above,greater,,,,,,
2023-12-10,HIGHNY-23DEC10-B62.5,62-63F,62.0,63.0,between,between,0.2,10,30,100,100,2023-12-10 03:00:00 UTC
2023-12-10,HIGHNY-23DEC10-T56,Below 55F,,55.0,below,less,,,,,,
2023-12-10,HIGHNY-23DEC10-B60.5,60-61F,60.0,61.0,between,between,0.53,7,99,5,5,2023-12-10 03:00:00 UTC
2023-12-10,HIGHNY-23DEC10-B58.5,58-59F,58.0,59.0,between,between,,,,,,
2023-12-10,HIGHNY-23DEC10-B56.5,56-57F,56.0,57.0,between,between,,,,,,
2023-12-11,HIGHNY-23DEC11-T48,Above 49F,49.0,,above,greater,0.745,50,99,0,5,2023-12-11 05:00:00 UTC
2023-12-11,HIGHNY-23DEC11-B47.5,47-48F,47.0,48.0,between,between,0.15,1,29,0,0,2023-12-11 05:00:00 UTC
2023-12-11,HIGHNY-23DEC11-B45.5,45-46F,45.0,46.0,between,between,0.24,0,48,0,0,2023-12-11 00:00:00 UTC
2023-12-11,HIGHNY-23DEC11-B43.5,43-44F,43.0,44.0,between,between,0.145,0,29,0,0,2023-12-11 00:00:00 UTC
2023-12-11,HIGHNY-23DEC11-B41.5,41-42F,41.0,42.0,between,between,0.055,0,11,0,0,2023-12-11 00:00:00 UTC
2023-12-11,HIGHNY-23DEC11-T41,Below 40F,,40.0,below,less,0.055,0,11,0,0,2023-12-11 00:00:00 UTC
2023-12-12,HIGHNY-23DEC12-T47,Above 48F,48.0,,above,greater,,,,,,
2023-12-12,HIGHNY-23DEC12-B46.5,46-47F,46.0,47.0,between,between,0.27,24,30,0,151,2023-12-12 05:00:00 UTC
2023-12-12,HIGHNY-23DEC12-T40,Below 39F,,39.0,below,less,0.06,1,11,0,0,2023-12-12 01:00:00 UTC
2023-12-12,HIGHNY-23DEC12-B44.5,44-45F,44.0,45.0,between,between,0.405,37,44,0,88,2023-12-12 05:00:00 UTC
2023-12-12,HIGHNY-23DEC12-B42.5,42-43F,42.0,43.0,between,between,0.225,20,25,234,234,2023-12-12 05:00:00 UTC
2023-12-12,HIGHNY-23DEC12-B40.5,40-41F,40.0,41.0,between,between,0.08,4,12,0,0,2023-12-12 00:00:00 UTC
2023-12-13,HIGHNY-23DEC13-T47,Above 48F,48.0,,above,greater,0.09,0,18,0,0,2023-12-13 02:00:00 UTC
2023-12-13,HIGHNY-23DEC13-T40,Below 39F,,39.0,below,less,0.06,0,12,0,0,2023-12-13 02:00:00 UTC
2023-12-13,HIGHNY-23DEC13-B46.5,46-47F,46.0,47.0,between,between,0.225,20,25,0,1,2023-12-13 05:00:00 UTC
2023-12-13,HIGHNY-23DEC13-B44.5,44-45F,44.0,45.0,between,between,0.455,43,48,56,236,2023-12-13 05:00:00 UTC
2023-12-13,HIGHNY-23DEC13-B42.5,42-43F,42.0,43.0,between,between,0.235,21,26,0,349,2023-12-13 05:00:00 UTC
2023-12-13,HIGHNY-23DEC13-B40.5,40-41F,40.0,41.0,between,between,0.06,0,12,0,0,2023-12-13 02:00:00 UTC
2023-12-14,HIGHNY-23DEC14-T42,Above 43F,43.0,,above,greater,0.42,39,45,0,300,2023-12-14 05:00:00 UTC
2023-12-14,HIGHNY-23DEC14-B41.5,41-42F,41.0,42.0,between,between,0.41,38,44,105,405,2023-12-14 05:00:00 UTC
2023-12-14,HIGHNY-23DEC14-T35,Below 34F,,34.0,below,less,0.06,0,12,0,0,2023-12-14 05:00:00 UTC
2023-12-14,HIGHNY-23DEC14-B39.5,39-40F,39.0,40.0,between,between,0.145,13,16,0,480,2023-12-14 05:00:00 UTC
2023-12-14,HIGHNY-23DEC14-B37.5,37-38F,37.0,38.0,between,between,0.06,0,12,0,923,2023-12-14 01:00:00 UTC
2023-12-14,HIGHNY-23DEC14-B35.5,35-36F,35.0,36.0,between,between,0.06,0,12,0,0,2023-12-14 05:00:00 UTC
2023-12-15,HIGHNY-23DEC15-T56,Above 57F,57.0,,above,greater,0.575,15,100,0,312,2023-12-15 05:00:00 UTC
2023-12-15,HIGHNY-23DEC15-B55.5,55-56F,55.0,56.0,between,between,0.645,29,100,0,303,2023-12-15 05:00:00 UTC
2023-12-15,HIGHNY-23DEC15-B53.5,53-54F,53.0,54.0,between,between,0.64,28,100,0,269,2023-12-15 04:00:00 UTC
2023-12-15,HIGHNY-23DEC15-B51.5,51-52F,51.0,52.0,between,between,0.515,3,100,0,0,2023-12-15 02:00:00 UTC
2023-12-15,HIGHNY-23DEC15-B49.5,49-50F,49.0,50.0,between,between,0.505,1,100,0,0,2023-12-15 01:00:00 UTC
2023-12-15,HIGHNY-23DEC15-T49,Below 48F,,48.0,below,less,0.5,0,100,0,0,2023-12-15 01:00:00 UTC
2023-12-16,HIGHNY-23DEC16-T54,Above 55F,55.0,,above,greater,0.37,34,40,0,501,2023-12-16 04:00:00 UTC
2023-12-16,HIGHNY-23DEC16-B53.5,53-54F,53.0,54.0,between,between,0.45,42,48,0,397,2023-12-16 04:00:00 UTC
2023-12-16,HIGHNY-23DEC16-B51.5,51-52F,51.0,52.0,between,between,0.15,12,18,0,490,2023-12-16 04:00:00 UTC
2023-12-16,HIGHNY-23DEC16-B49.5,49-50F,49.0,50.0,between,between,0.525,6,99,0,495,2023-12-16 04:00:00 UTC
2023-12-16,HIGHNY-23DEC16-B47.5,47-48F,47.0,48.0,between,between,0.5,0,100,0,0,2023-12-16 02:00:00 UTC
2023-12-16,HIGHNY-23DEC16-T47,Below 46F,,46.0,below,less,0.5,0,100,0,0,2023-12-16 02:00:00 UTC
2023-12-17,HIGHNY-23DEC17-T59,Above 60F,60.0,,above,greater,0.515,3,100,0,0,2023-12-17 00:00:00 UTC
2023-12-17,HIGHNY-23DEC17-T52,Below 51F,,51.0,below,less,0.5,0,100,0,0,2023-12-16 22:00:00 UTC
2023-12-17,HIGHNY-23DEC17-B58.5,58-59F,58.0,59.0,between,between,,,,,,
2023-12-17,HIGHNY-23DEC17-B56.5,56-57F,56.0,57.0,between,between,0.58,16,100,0,0,2023-12-16 22:00:00 UTC
2023-12-17,HIGHNY-23DEC17-B54.5,54-55F,54.0,55.0,between,between,0.5,0,100,0,0,2023-12-16 22:00:00 UTC
2023-12-17,HIGHNY-23DEC17-B52.5,52-53F,52.0,53.0,between,between,,,,,,
2023-12-18,HIGHNY-23DEC18-T63,Above 64F,64.0,,above,greater,0.155,12,19,211,211,2023-12-18 05:00:00 UTC
2023-12-18,HIGHNY-23DEC18-B62.5,62-63F,62.0,63.0,between,between,0.405,37,44,217,434,2023-12-18 05:00:00 UTC
2023-12-18,HIGHNY-23DEC18-B60.5,60-61F,60.0,61.0,between,between,0.37,34,40,0,2,2023-12-18 05:00:00 UTC
2023-12-18,HIGHNY-23DEC18-B58.5,58-59F,58.0,59.0,between,between,0.495,0,99,0,411,2023-12-18 05:00:00 UTC
2023-12-18,HIGHNY-23DEC18-B56.5,56-57F,56.0,57.0,between,between,0.21,0,42,1,1,2023-12-18 00:00:00 UTC
2023-12-18,HIGHNY-23DEC18-T56,Below 55F,,55.0,below,less,0.05,0,10,0,0,2023-12-18 05:00:00 UTC
2023-12-19,HIGHNY-23DEC19-T46,Above 47F,47.0,,above,greater,0.045,0,9,0,0,2023-12-19 03:00:00 UTC
2023-12-19,HIGHNY-23DEC19-B45.5,45-46F,45.0,46.0,between,between,0.57,15,99,1,1,2023-12-19 03:00:00 UTC
2023-12-19,HIGHNY-23DEC19-B43.5,43-44F,43.0,44.0,between,between,0.6,21,99,1,1,2023-12-19 03:00:00 UTC
2023-12-19,HIGHNY-23DEC19-B41.5,41-42F,41.0,42.0,between,between,0.62,25,99,0,1,2023-12-19 05:00:00 UTC
2023-12-19,HIGHNY-23DEC19-B39.5,39-40F,39.0,40.0,between,between,0.495,0,99,1,1,2023-12-19 03:00:00 UTC
2023-12-19,HIGHNY-23DEC19-T39,Below 38F,,38.0,below,less,0.045,0,9,0,0,2023-12-19 03:00:00 UTC
2023-12-20,HIGHNY-23DEC20-T49,Above 50F,50.0,,above,greater,0.495,0,99,0,0,2023-12-20 05:00:00 UTC
2023-12-20,HIGHNY-23DEC20-B48.5,48-49F,48.0,49.0,between,between,0.16,15,17,7,507,2023-12-20 05:00:00 UTC
2023-12-20,HIGHNY-23DEC20-B46.5,46-47F,46.0,47.0,between,between,0.4,36,44,0,735,2023-12-20 05:00:00 UTC
2023-12-20,HIGHNY-23DEC20-B44.5,44-45F,44.0,45.0,between,between,0.365,33,40,147,721,2023-12-20 05:00:00 UTC
2023-12-20,HIGHNY-23DEC20-B42.5,42-43F,42.0,43.0,between,between,0.495,0,99,0,0,2023-12-20 05:00:00 UTC
2023-12-20,HIGHNY-23DEC20-T42,Below 41F,,41.0,below,less,0.495,0,99,0,0,2023-12-20 05:00:00 UTC
2023-12-21,HIGHNY-23DEC21-T44,Above 45F,45.0,,above,greater,0.495,0,99,0,0,2023-12-21 05:00:00 UTC
2023-12-21,HIGHNY-23DEC21-T37,Below 36F,,36.0,below,less,0.495,0,99,0,0,2023-12-21 05:00:00 UTC
2023-12-21,HIGHNY-23DEC21-B43.5,43-44F,43.0,44.0,between,between,0.205,19,22,199,312,2023-12-21 05:00:00 UTC
2023-12-21,HIGHNY-23DEC21-B41.5,41-42F,41.0,42.0,between,between,0.435,42,45,163,387,2023-12-21 05:00:00 UTC
2023-12-21,HIGHNY-23DEC21-B39.5,39-40F,39.0,40.0,between,between,0.265,25,28,390,491,2023-12-21 05:00:00 UTC
2023-12-21,HIGHNY-23DEC21-B37.5,37-38F,37.0,38.0,between,between,0.51,3,99,0,500,2023-12-21 05:00:00 UTC
2023-12-22,HIGHNY-23DEC22-T41,Above 42F,42.0,,above,greater,0.545,9,100,0,341,2023-12-22 04:00:00 UTC
2023-12-22,HIGHNY-23DEC22-B40.5,40-41F,40.0,41.0,between,between,0.62,24,100,0,480,2023-12-22 05:00:00 UTC
2023-12-22,HIGHNY-23DEC22-B38.5,38-39F,38.0,39.0,between,between,0.655,31,100,0,614,2023-12-22 05:00:00 UTC
2023-12-22,HIGHNY-23DEC22-T34,Below 33F,,33.0,below,less,0.495,0,99,0,0,2023-12-22 03:00:00 UTC
2023-12-22,HIGHNY-23DEC22-B36.5,36-37F,36.0,37.0,between,between,0.55,10,100,0,315,2023-12-22 04:00:00 UTC
2023-12-22,HIGHNY-23DEC22-B34.5,34-35F,34.0,35.0,between,between,0.495,0,99,0,0,2023-12-22 03:00:00 UTC
2023-12-23,HIGHNY-23DEC23-T49,Above 50F,50.0,,above,greater,0.495,0,99,0,0,2023-12-23 05:00:00 UTC
2023-12-23,HIGHNY-23DEC23-B48.5,48-49F,48.0,49.0,between,between,0.165,13,20,0,524,2023-12-23 05:00:00 UTC
2023-12-23,HIGHNY-23DEC23-B46.5,46-47F,46.0,47.0,between,between,0.355,32,39,0,636,2023-12-23 05:00:00 UTC
2023-12-23,HIGHNY-23DEC23-B44.5,44-45F,44.0,45.0,between,between,0.39,35,43,0,929,2023-12-23 05:00:00 UTC
2023-12-23,HIGHNY-23DEC23-B42.5,42-43F,42.0,43.0,between,between,0.5,1,99,564,564,2023-12-23 05:00:00 UTC
2023-12-23,HIGHNY-23DEC23-T42,Below 41F,,41.0,below,less,0.495,0,99,0,0,2023-12-23 05:00:00 UTC
2023-12-25,HIGHNY-23DEC25-T50,Above 51F,51.0,,above,greater,0.805,72,89,0,44,2023-12-25 05:00:00 UTC
2023-12-25,HIGHNY-23DEC25-B49.5,49-50F,49.0,50.0,between,between,0.145,7,22,0,205,2023-12-25 05:00:00 UTC
2023-12-25,HIGHNY-23DEC25-B47.5,47-48F,47.0,48.0,between,between,0.19,0,38,0,2,2023-12-25 05:00:00 UTC
2023-12-25,HIGHNY-23DEC25-B45.5,45-46F,45.0,46.0,between,between,0.005,0,1,0,2,2023-12-25 02:00:00 UTC
2023-12-25,HIGHNY-23DEC25-B43.5,43-44F,43.0,44.0,between,between,0.005,0,1,3,4,2023-12-25 02:00:00 UTC
2023-12-25,HIGHNY-23DEC25-T43,Below 42F,,42.0,below,less,0.005,0,1,0,0,2023-12-25 02:00:00 UTC
2023-12-26,HIGHNY-23DEC26-T51,Above 52F,52.0,,above,greater,0.435,39,48,11,921,2023-12-26 05:00:00 UTC
2023-12-26,HIGHNY-23DEC26-B50.5,50-51F,50.0,51.0,between,between,0.39,34,44,0,696,2023-12-26 05:00:00 UTC
2023-12-26,HIGHNY-23DEC26-B48.5,48-49F,48.0,49.0,between,between,0.15,12,18,75,786,2023-12-26 05:00:00 UTC
2023-12-26,HIGHNY-23DEC26-B46.5,46-47F,46.0,47.0,between,between,0.005,0,1,0,56,2023-12-26 04:00:00 UTC
2023-12-26,HIGHNY-23DEC26-T46,Below 45F,,45.0,below,less,0.015,1,2,0,51,2023-12-26 04:00:00 UTC
2023-12-27,HIGHNY-23DEC27-T53,Above 54F,54.0,,above,greater,0.55,11,99,0,100,2023-12-27 01:00:00 UTC
2023-12-27,HIGHNY-23DEC27-B52.5,52-53F,52.0,53.0,between,between,0.6,21,99,3,3,2023-12-26 22:00:00 UTC
2023-12-27,HIGHNY-23DEC27-B50.5,50-51F,50.0,51.0,between,between,0.505,2,99,0,3,2023-12-26 23:00:00 UTC
2023-12-27,HIGHNY-23DEC27-B48.5,48-49F,48.0,49.0,between,between,0.495,0,99,0,1,2023-12-26 23:00:00 UTC
2023-12-27,HIGHNY-23DEC27-T48,Below 47F,,47.0,below,less,0.07,0,14,8,8,2023-12-26 22:00:00 UTC
2023-12-28,HIGHNY-23DEC28-T55,Above 56F,56.0,,above,greater,0.27,22,32,168,638,2023-12-28 05:00:00 UTC
2023-12-28,HIGHNY-23DEC28-B54.5,54-55F,54.0,55.0,between,between,0.4,37,43,0,329,2023-12-28 05:00:00 UTC
2023-12-28,HIGHNY-23DEC28-B52.5,52-53F,52.0,53.0,between,between,0.31,27,35,356,727,2023-12-28 05:00:00 UTC
2023-12-28,HIGHNY-23DEC28-T50,Below 49F,,49.0,below,less,0.005,0,1,1,5,2023-12-28 05:00:00 UTC
2023-12-28,HIGHNY-23DEC28-B50.5,50-51F,50.0,51.0,between,between,0.51,3,99,0,2,2023-12-28 05:00:00 UTC
2023-12-29,HIGHNY-23DEC29-T58,Above 59F,59.0,,above,greater,,,,,,
2023-12-29,HIGHNY-23DEC29-B57.5,57-58F,57.0,58.0,between,between,0.155,6,25,0,750,2023-12-29 03:00:00 UTC
2023-12-29,HIGHNY-23DEC29-B55.5,55-56F,55.0,56.0,between,between,0.665,33,100,0,514,2023-12-29 04:00:00 UTC
2023-12-29,HIGHNY-23DEC29-B53.5,53-54F,53.0,54.0,between,between,0.455,45,46,223,644,2023-12-29 03:00:00 UTC
2023-12-29,HIGHNY-23DEC29-B51.5,51-52F,51.0,52.0,between,between,0.08,0,16,0,430,2023-12-29 04:00:00 UTC
2023-12-29,HIGHNY-23DEC29-T51,Below 50F,,50.0,below,less,0.495,0,99,0,1,2023-12-28 23:00:00 UTC
2023-12-30,HIGHNY-23DEC30-T51,Above 52F,52.0,,above,greater,0.01,0,2,0,0,2023-12-30 04:00:00 UTC
2023-12-30,HIGHNY-23DEC30-B50.5,50-51F,50.0,51.0,between,between,0.155,10,21,90,690,2023-12-30 04:00:00 UTC
2023-12-30,HIGHNY-23DEC30-B48.5,48-49F,48.0,49.0,between,between,0.555,11,100,0,588,2023-12-30 05:00:00 UTC
2023-12-30,HIGHNY-23DEC30-B46.5,46-47F,46.0,47.0,between,between,0.53,25,81,0,612,2023-12-30 05:00:00 UTC
2023-12-30,HIGHNY-23DEC30-B44.5,44-45F,44.0,45.0,between,between,0.095,4,15,0,363,2023-12-30 05:00:00 UTC
2023-12-30,HIGHNY-23DEC30-T44,Below 43F,,43.0,below,less,0.075,1,14,0,0,2023-12-30 02:00:00 UTC
2023-12-31,HIGHNY-23DEC31-T48,Above 49F,49.0,,above,greater,0.44,0,88,0,0,2023-12-31 03:00:00 UTC
2023-12-31,HIGHNY-23DEC31-B47.5,47-48F,47.0,48.0,between,between,0.575,15,100,0,779,2023-12-31 05:00:00 UTC
2023-12-31,HIGHNY-23DEC31-B45.5,45-46F,45.0,46.0,between,between,0.685,37,100,0,1107,2023-12-31 05:00:00 UTC
2023-12-31,HIGHNY-23DEC31-B43.5,43-44F,43.0,44.0,between,between,0.235,21,26,0,562,2023-12-31 03:00:00 UTC
2023-12-31,HIGHNY-23DEC31-T41,Below 40F,,40.0,below,less,0.025,2,3,0,0,2023-12-31 00:00:00 UTC
2023-12-31,HIGHNY-23DEC31-B41.5,41-42F,41.0,42.0,between,between,0.46,4,88,0,11,2023-12-31 03:00:00 UTC
2024-01-01,HIGHNY-24JAN01-T49,Above 50F,50.0,,above,greater,,,,,,
2024-01-01,HIGHNY-24JAN01-B48.5,48-49F,48.0,49.0,between,between,,,,,,
2024-01-01,HIGHNY-24JAN01-B46.5,46-47F,46.0,47.0,between,between,0.48,3,93,0,0,2024-01-01 05:00:00 UTC
2024-01-01,HIGHNY-24JAN01-B44.5,44-45F,44.0,45.0,between,between,0.465,4,89,0,0,2024-01-01 05:00:00 UTC
2024-01-01,HIGHNY-24JAN01-B42.5,42-43F,42.0,43.0,between,between,0.465,4,89,0,0,2024-01-01 05:00:00 UTC
2024-01-01,HIGHNY-24JAN01-T42,Below 41F,,41.0,below,less,0.485,4,93,0,0,2024-01-01 05:00:00 UTC
2024-01-02,HIGHNY-24JAN02-T49,Above 50F,50.0,,above,greater,0.07,0,14,0,0,2024-01-01 23:00:00 UTC
2024-01-02,HIGHNY-24JAN02-B48.5,48-49F,48.0,49.0,between,between,0.12,0,24,0,0,2024-01-01 23:00:00 UTC
2024-01-02,HIGHNY-24JAN02-B46.5,46-47F,46.0,47.0,between,between,0.5,0,100,0,71,2024-01-02 05:00:00 UTC
2024-01-02,HIGHNY-24JAN02-T42,Below 41F,,41.0,below,less,0.505,1,100,0,0,2024-01-02 05:00:00 UTC
2024-01-02,HIGHNY-24JAN02-B44.5,44-45F,44.0,45.0,between,between,0.575,15,100,0,0,2024-01-02 05:00:00 UTC
2024-01-02,HIGHNY-24JAN02-B42.5,42-43F,42.0,43.0,between,between,0.61,22,100,0,0,2024-01-02 05:00:00 UTC
2024-01-03,HIGHNY-24JAN03-T49,Above 50F,50.0,,above,greater,0.315,0,63,0,0,2024-01-03 05:00:00 UTC
2024-01-03,HIGHNY-24JAN03-B48.5,48-49F,48.0,49.0,between,between,0.455,0,91,0,756,2024-01-03 05:00:00 UTC
2024-01-03,HIGHNY-24JAN03-B46.5,46-47F,46.0,47.0,between,between,0.35,30,40,78,938,2024-01-03 05:00:00 UTC
2024-01-03,HIGHNY-24JAN03-B44.5,44-45F,44.0,45.0,between,between,0.505,47,54,0,1234,2024-01-03 05:00:00 UTC
2024-01-03,HIGHNY-24JAN03-B42.5,42-43F,42.0,43.0,between,between,0.315,1,62,0,0,2024-01-03 05:00:00 UTC
2024-01-03,HIGHNY-24JAN03-T42,Below 41F,,41.0,below,less,0.315,0,63,0,0,2024-01-03 05:00:00 UTC
2024-01-04,HIGHNY-24JAN04-T48,Above 49F,49.0,,above,greater,0.215,0,43,0,0,2024-01-04 05:00:00 UTC
2024-01-04,HIGHNY-24JAN04-B47.5,47-48F,47.0,48.0,between,between,0.045,0,9,0,511,2024-01-04 04:00:00 UTC
2024-01-04,HIGHNY-24JAN04-B45.5,45-46F,45.0,46.0,between,between,0.255,23,28,169,596,2024-01-04 05:00:00 UTC
2024-01-04,HIGHNY-24JAN04-B43.5,43-44F,43.0,44.0,between,between,0.52,49,55,130,648,2024-01-04 05:00:00 UTC
2024-01-04,HIGHNY-24JAN04-B41.5,41-42F,41.0,42.0,between,between,0.12,9,15,312,602,2024-01-04 05:00:00 UTC
2024-01-04,HIGHNY-24JAN04-T41,Below 40F,,40.0,below,less,0.345,0,69,0,0,2024-01-04 05:00:00 UTC
2024-01-05,HIGHNY-24JAN05-T40,Above 41F,41.0,,above,greater,0.5,0,100,0,324,2024-01-05 04:00:00 UTC
2024-01-05,HIGHNY-24JAN05-B39.5,39-40F,39.0,40.0,between,between,0.5,0,100,0,566,2024-01-05 04:00:00 UTC
2024-01-05,HIGHNY-24JAN05-B37.5,37-38F,37.0,38.0,between,between,0.645,29,100,0,644,2024-01-05 04:00:00 UTC
2024-01-05,HIGHNY-24JAN05-T33,Below 32F,,32.0,below,less,,,,,,
2024-01-05,HIGHNY-24JAN05-B35.5,35-36F,35.0,36.0,between,between,0.5,0,100,0,150,2024-01-05 03:00:00 UTC
2024-01-05,HIGHNY-24JAN05-B33.5,33-34F,33.0,34.0,between,between,,,,,,
2024-01-06,HIGHNY-24JAN06-T42,Above 43F,43.0,,above,greater,0.495,3,96,0,558,2024-01-06 05:00:00 UTC
2024-01-06,HIGHNY-24JAN06-B41.5,41-42F,41.0,42.0,between,between,0.53,10,96,0,1068,2024-01-06 05:00:00 UTC
2024-01-06,HIGHNY-24JAN06-B39.5,39-40F,39.0,40.0,between,between,0.32,28,36,129,1143,2024-01-06 05:00:00 UTC
2024-01-06,HIGHNY-24JAN06-T35,Below 34F,,34.0,below,less,,,,,,
2024-01-06,HIGHNY-24JAN06-B37.5,37-38F,37.0,38.0,between,between,0.495,46,53,0,545,2024-01-06 05:00:00 UTC
2024-01-06,HIGHNY-24JAN06-B35.5,35-36F,35.0,36.0,between,between,0.495,3,96,0,308,2024-01-06 05:00:00 UTC
2024-01-07,HIGHNY-24JAN07-T38,Above 39F,39.0,,above,greater,0.475,20,75,0,389,2024-01-07 05:00:00 UTC
2024-01-07,HIGHNY-24JAN07-B37.5,37-38F,37.0,38.0,between,between,0.725,45,100,0,334,2024-01-07 05:00:00 UTC
2024-01-07,HIGHNY-24JAN07-B35.5,35-36F,35.0,36.0,between,between,0.105,8,13,0,181,2024-01-07 03:00:00 UTC
2024-01-07,HIGHNY-24JAN07-T31,Below 30F,,30.0,below,less,0.495,0,99,0,1,2024-01-07 03:00:00 UTC
2024-01-07,HIGHNY-24JAN07-B33.5,33-34F,33.0,34.0,between,between,0.47,1,93,0,100,2024-01-07 03:00:00 UTC
2024-01-07,HIGHNY-24JAN07-B31.5,31-32F,31.0,32.0,between,between,0.465,0,93,0,0,2024-01-07 03:00:00 UTC
2024-01-08,HIGHNY-24JAN08-T45,Above 46F,46.0,,above,greater,0.425,0,85,0,320,2024-01-08 05:00:00 UTC
2024-01-08,HIGHNY-24JAN08-B44.5,44-45F,44.0,45.0,between,between,0.245,22,27,0,219,2024-01-08 05:00:00 UTC
2024-01-08,HIGHNY-24JAN08-B42.5,42-43F,42.0,43.0,between,between,0.445,42,47,56,119,2024-01-08 05:00:00 UTC
2024-01-08,HIGHNY-24JAN08-B40.5,40-41F,40.0,41.0,between,between,0.23,20,26,78,341,2024-01-08 05:00:00 UTC
2024-01-08,HIGHNY-24JAN08-B38.5,38-39F,38.0,39.0,between,between,0.095,0,19,0,0,2024-01-08 05:00:00 UTC
2024-01-08,HIGHNY-24JAN08-T38,Below 37F,,37.0,below,less,0.28,1,55,0,0,2024-01-08 05:00:00 UTC
2024-01-09,HIGHNY-24JAN09-T54,Above 55F,55.0,,above,greater,0.65,35,95,200,627,2024-01-09 05:00:00 UTC
2024-01-09,HIGHNY-24JAN09-B53.5,53-54F,53.0,54.0,between,between,0.435,3,84,0,1,2024-01-09 05:00:00 UTC
2024-01-09,HIGHNY-24JAN09-B51.5,51-52F,51.0,52.0,between,between,0.375,1,74,0,1,2024-01-09 05:00:00 UTC
2024-01-09,HIGHNY-24JAN09-B49.5,49-50F,49.0,50.0,between,between,0.305,0,61,0,0,2024-01-09 05:00:00 UTC
2024-01-09,HIGHNY-24JAN09-T47,Below 46F,,46.0,below,less,0.045,0,9,0,1,2024-01-09 03:00:00 UTC
2024-01-09,HIGHNY-24JAN09-B47.5,47-48F,47.0,48.0,between,between,0.115,0,23,0,0,2024-01-09 03:00:00 UTC
2024-01-10,HIGHNY-24JAN10-T53,Above 54F,54.0,,above,greater,0.985,97,100,0,1,2024-01-10 05:00:00 UTC
2024-01-10,HIGHNY-24JAN10-B52.5,52-53F,52.0,53.0,between,between,0.015,0,3,0,0,2024-01-10 05:00:00 UTC
2024-01-10,HIGHNY-24JAN10-B50.5,50-51F,50.0,51.0,between,between,0.015,0,3,0,0,2024-01-10 05:00:00 UTC
2024-01-10,HIGHNY-24JAN10-B48.5,48-49F,48.0,49.0,between,between,0.015,0,3,0,0,2024-01-10 05:00:00 UTC
2024-01-10,HIGHNY-24JAN10-T46,Below 45F,,45.0,below,less,0.015,0,3,0,0,2024-01-10 05:00:00 UTC
2024-01-10,HIGHNY-24JAN10-B46.5,46-47F,46.0,47.0,between,between,0.015,0,3,0,0,2024-01-10 05:00:00 UTC
2024-01-11,HIGHNY-24JAN11-T50,Above 51F,51.0,,above,greater,,,,,,
2024-01-11,HIGHNY-24JAN11-B49.5,49-50F,49.0,50.0,between,between,0.5,1,99,0,472,2024-01-11 03:00:00 UTC
2024-01-11,HIGHNY-24JAN11-B47.5,47-48F,47.0,48.0,between,between,0.445,40,49,436,60,2024-01-11 05:00:00 UTC
2024-01-11,HIGHNY-24JAN11-B45.5,45-46F,45.0,46.0,between,between,0.33,30,36,142,143,2024-01-11 05:00:00 UTC
2024-01-11,HIGHNY-24JAN11-B43.5,43-44F,43.0,44.0,between,between,0.13,10,16,155,205,2024-01-11 05:00:00 UTC
2024-01-11,HIGHNY-24JAN11-T43,Below 42F,,42.0,below,less,,,,,,
2024-01-12,HIGHNY-24JAN12-T50,Above 51F,51.0,,above,greater,,,,,,
2024-01-12,HIGHNY-24JAN12-B49.5,49-50F,49.0,50.0,between,between,0.18,6,30,0,0,2024-01-11 22:00:00 UTC
2024-01-12,HIGHNY-24JAN12-B47.5,47-48F,47.0,48.0,between,between,0.6,21,99,0,0,2024-01-11 22:00:00 UTC
2024-01-12,HIGHNY-24JAN12-B45.5,45-46F,45.0,46.0,between,between,,,,,,
