date,ticker,bucket,threshold_low,threshold_high,direction,strike_type,presettlement_prob,bid_cents,ask_cents,volume,open_interest,snapshot_time_utc
2023-09-02,HIGHAUS-23SEP02-B97.5,97-99F,97.0,99.0,between,between,0.015,0,3,0,0,2023-09-01 23:00:00 UTC
2023-09-02,HIGHAUS-23SEP02-T97,Below 97F,nan,97.0,below,less,0.02,1,3,0,0,2023-09-02 04:00:00 UTC
2023-09-02,HIGHAUS-23SEP02-B99.5,99-101F,99.0,101.0,between,between,0.07,3,11,25,144,2023-09-02 04:00:00 UTC
2023-09-02,HIGHAUS-23SEP02-B101.5,101-103F,101.0,103.0,between,between,0.685,37,100,0,192,2023-09-02 05:00:00 UTC
2023-09-02,HIGHAUS-23SEP02-B103.5,103-105F,103.0,105.0,between,between,0.63,26,100,0,121,2023-09-02 05:00:00 UTC
2023-09-02,HIGHAUS-23SEP02-T104,Above 104F,104.0,nan,above,greater,0.51,2,100,0,1,2023-09-02 05:00:00 UTC
2023-09-03,HIGHAUS-23SEP03-B96.5,96-98F,96.0,98.0,between,between,0.05,0,10,0,0,2023-09-03 00:00:00 UTC
2023-09-03,HIGHAUS-23SEP03-B98.5,98-100F,98.0,100.0,between,between,0.055,0,11,0,0,2023-09-03 00:00:00 UTC
2023-09-03,HIGHAUS-23SEP03-B100.5,100-102F,100.0,102.0,between,between,0.295,10,49,0,99,2023-09-03 05:00:00 UTC
2023-09-03,HIGHAUS-23SEP03-B102.5,102-104F,102.0,104.0,between,between,0.625,25,100,0,9,2023-09-03 04:00:00 UTC
2023-09-03,HIGHAUS-23SEP03-T103,Above 103F,103.0,nan,above,greater,0.515,3,100,0,176,2023-09-03 05:00:00 UTC
2023-09-04,HIGHAUS-23SEP04-T96,Below 96F,nan,96.0,below,less,0.005,0,1,0,0,2023-09-03 23:00:00 UTC
2023-09-04,HIGHAUS-23SEP04-B96.5,96-98F,96.0,98.0,between,between,0.08,0,16,0,0,2023-09-04 05:00:00 UTC
2023-09-04,HIGHAUS-23SEP04-B98.5,98-100F,98.0,100.0,between,between,0.14,3,25,0,0,2023-09-04 04:00:00 UTC
2023-09-04,HIGHAUS-23SEP04-B100.5,100-102F,100.0,102.0,between,between,0.485,25,72,0,263,2023-09-04 05:00:00 UTC
2023-09-04,HIGHAUS-23SEP04-B102.5,102-104F,102.0,104.0,between,between,0.24,21,27,0,413,2023-09-04 04:00:00 UTC
2023-09-04,HIGHAUS-23SEP04-T103,Above 103F,103.0,nan,above,greater,0.015,1,2,0,0,2023-09-03 23:00:00 UTC
2023-09-05,HIGHAUS-23SEP05-B101.5,101-103F,101.0,103.0,between,between,0.175,12,23,0,258,2023-09-05 05:00:00 UTC
2023-09-05,HIGHAUS-23SEP05-B103.5,103-105F,103.0,105.0,between,between,0.68,65,71,0,407,2023-09-05 05:00:00 UTC
2023-09-05,HIGHAUS-23SEP05-T104,Above 104F,104.0,nan,above,greater,0.545,9,100,0,212,2023-09-05 04:00:00 UTC
2023-09-06,HIGHAUS-23SEP06-B98.5,98-100F,98.0,100.0,between,between,0.08,0,16,0,0,2023-09-06 04:00:00 UTC
2023-09-06,HIGHAUS-23SEP06-T98,Below 98F,nan,98.0,below,less,0.015,0,3,0,0,2023-09-06 04:00:00 UTC
2023-09-06,HIGHAUS-23SEP06-B100.5,100-102F,100.0,102.0,between,between,0.065,0,13,5,5,2023-09-06 03:00:00 UTC
2023-09-06,HIGHAUS-23SEP06-B102.5,102-104F,102.0,104.0,between,between,0.33,28,38,0,158,2023-09-06 05:00:00 UTC
2023-09-06,HIGHAUS-23SEP06-B104.5,104-106F,104.0,106.0,between,between,0.56,53,59,10,242,2023-09-06 03:00:00 UTC
2023-09-06,HIGHAUS-23SEP06-T105,Above 105F,105.0,nan,above,greater,0.4,5,75,0,159,2023-09-06 02:00:00 UTC
2023-09-07,HIGHAUS-23SEP07-B100.5,100-102F,100.0,102.0,between,between,0.05,0,10,0,0,2023-09-07 00:00:00 UTC
2023-09-07,HIGHAUS-23SEP07-B102.5,102-104F,102.0,104.0,between,between,0.095,3,16,0,0,2023-09-07 04:00:00 UTC
2023-09-07,HIGHAUS-23SEP07-B104.5,104-106F,104.0,106.0,between,between,0.57,52,62,0,326,2023-09-07 05:00:00 UTC
2023-09-07,HIGHAUS-23SEP07-B106.5,106-108F,106.0,108.0,between,between,0.38,33,43,0,84,2023-09-07 05:00:00 UTC
2023-09-08,HIGHAUS-23SEP08-B102.5,102-104F,102.0,104.0,between,between,0.085,2,15,0,0,2023-09-08 02:00:00 UTC
2023-09-08,HIGHAUS-23SEP08-T102,Below 102F,nan,102.0,below,less,0.03,2,4,0,0,2023-09-08 02:00:00 UTC
2023-09-08,HIGHAUS-23SEP08-B104.5,104-106F,104.0,106.0,between,between,0.14,0,28,0,10,2023-09-08 02:00:00 UTC
2023-09-08,HIGHAUS-23SEP08-B106.5,106-108F,106.0,108.0,between,between,0.605,21,100,0,330,2023-09-08 03:00:00 UTC
2023-09-08,HIGHAUS-23SEP08-B108.5,108-110F,108.0,110.0,between,between,0.655,31,100,0,185,2023-09-08 04:00:00 UTC
2023-09-08,HIGHAUS-23SEP08-T109,Above 109F,109.0,nan,above,greater,0.53,6,100,10,14,2023-09-07 23:00:00 UTC
2023-09-09,HIGHAUS-23SEP09-B99.5,99-101F,99.0,101.0,between,between,0.045,0,9,0,33,2023-09-09 00:00:00 UTC
2023-09-09,HIGHAUS-23SEP09-T99,Below 99F,nan,99.0,below,less,0.025,1,4,0,0,2023-09-08 23:00:00 UTC
2023-09-09,HIGHAUS-23SEP09-B105.5,105-107F,105.0,107.0,between,between,0.655,31,100,0,35,2023-09-09 05:00:00 UTC
2023-09-09,HIGHAUS-23SEP09-T106,Above 106F,106.0,nan,above,greater,0.575,15,100,0,137,2023-09-09 05:00:00 UTC
2023-09-10,HIGHAUS-23SEP10-B95.5,95-97F,95.0,97.0,between,between,0.075,0,15,0,0,2023-09-10 02:00:00 UTC
2023-09-10,HIGHAUS-23SEP10-B97.5,97-99F,97.0,99.0,between,between,0.15,5,25,0,39,2023-09-10 02:00:00 UTC
2023-09-10,HIGHAUS-23SEP10-B99.5,99-101F,99.0,101.0,between,between,0.335,16,51,0,241,2023-09-10 03:00:00 UTC
2023-09-10,HIGHAUS-23SEP10-B101.5,101-103F,101.0,103.0,between,between,0.57,15,99,0,3,2023-09-10 03:00:00 UTC
2023-09-10,HIGHAUS-23SEP10-T102,Above 102F,102.0,nan,above,greater,0.15,1,29,0,83,2023-09-10 02:00:00 UTC
2023-09-11,HIGHAUS-23SEP11-B96.5,96-98F,96.0,98.0,between,between,0.355,16,55,0,253,2023-09-11 05:00:00 UTC
2023-09-11,HIGHAUS-23SEP11-B98.5,98-100F,98.0,100.0,between,between,0.54,53,55,0,2,2023-09-11 04:00:00 UTC
2023-09-11,HIGHAUS-23SEP11-B100.5,100-102F,100.0,102.0,between,between,0.22,17,27,0,100,2023-09-11 05:00:00 UTC
2023-09-12,HIGHAUS-23SEP12-T91,Below 91F,nan,91.0,below,less,0.02,1,3,7,7,2023-09-12 03:00:00 UTC
2023-09-12,HIGHAUS-23SEP12-B93.5,93-95F,93.0,95.0,between,between,0.255,0,51,0,92,2023-09-12 04:00:00 UTC
2023-09-12,HIGHAUS-23SEP12-B95.5,95-97F,95.0,97.0,between,between,0.385,25,52,0,0,2023-09-12 05:00:00 UTC
2023-09-12,HIGHAUS-23SEP12-B97.5,97-99F,97.0,99.0,between,between,0.37,21,53,0,304,2023-09-12 05:00:00 UTC
2023-09-12,HIGHAUS-23SEP12-T98,Above 98F,98.0,nan,above,greater,0.06,3,9,0,7,2023-09-12 04:00:00 UTC
2023-09-13,HIGHAUS-23SEP13-B87.5,87-89F,87.0,89.0,between,between,0.52,4,100,0,195,2023-09-13 05:00:00 UTC
2023-09-13,HIGHAUS-23SEP13-T87,Below 87F,nan,87.0,below,less,0.02,1,3,84,84,2023-09-13 04:00:00 UTC
2023-09-13,HIGHAUS-23SEP13-B89.5,89-91F,89.0,91.0,between,between,0.58,16,100,0,300,2023-09-13 05:00:00 UTC
2023-09-13,HIGHAUS-23SEP13-B91.5,91-93F,91.0,93.0,between,between,0.45,32,58,0,184,2023-09-13 05:00:00 UTC
2023-09-13,HIGHAUS-23SEP13-B93.5,93-95F,93.0,95.0,between,between,0.275,5,50,0,313,2023-09-13 05:00:00 UTC
2023-09-13,HIGHAUS-23SEP13-T94,Above 94F,94.0,nan,above,greater,0.06,3,9,0,84,2023-09-13 05:00:00 UTC
2023-09-14,HIGHAUS-23SEP14-B89.5,89-91F,89.0,91.0,between,between,0.085,4,13,0,111,2023-09-14 04:00:00 UTC
2023-09-14,HIGHAUS-23SEP14-T89,Below 89F,nan,89.0,below,less,0.04,3,5,0,120,2023-09-13 23:00:00 UTC
2023-09-14,HIGHAUS-23SEP14-B91.5,91-93F,91.0,93.0,between,between,0.235,10,37,0,350,2023-09-14 05:00:00 UTC
2023-09-14,HIGHAUS-23SEP14-B93.5,93-95F,93.0,95.0,between,between,0.52,48,56,0,108,2023-09-14 04:00:00 UTC
2023-09-14,HIGHAUS-23SEP14-B95.5,95-97F,95.0,97.0,between,between,0.09,3,15,0,258,2023-09-14 04:00:00 UTC
2023-09-14,HIGHAUS-23SEP14-T96,Above 96F,96.0,nan,above,greater,0.02,1,3,14,14,2023-09-14 04:00:00 UTC
2023-09-15,HIGHAUS-23SEP15-T86,Below 86F,nan,86.0,below,less,0.115,3,20,0,483,2023-09-15 02:00:00 UTC
2023-09-15,HIGHAUS-23SEP15-B86.5,86-88F,86.0,88.0,between,between,0.555,11,100,0,567,2023-09-15 03:00:00 UTC
2023-09-15,HIGHAUS-23SEP15-B88.5,88-90F,88.0,90.0,between,between,0.325,26,39,0,763,2023-09-15 03:00:00 UTC
2023-09-15,HIGHAUS-23SEP15-B90.5,90-92F,90.0,92.0,between,between,0.225,22,23,139,702,2023-09-14 22:00:00 UTC
2023-09-15,HIGHAUS-23SEP15-B92.5,92-94F,92.0,94.0,between,between,0.275,9,46,123,485,2023-09-14 22:00:00 UTC
2023-09-15,HIGHAUS-23SEP15-T93,Above 93F,93.0,nan,above,greater,0.07,4,10,123,485,2023-09-14 22:00:00 UTC
2023-09-16,HIGHAUS-23SEP16-T83,Below 83F,nan,83.0,below,less,0.04,3,5,172,668,2023-09-16 04:00:00 UTC
2023-09-16,HIGHAUS-23SEP16-B83.5,83-85F,83.0,85.0,between,between,0.51,3,99,172,835,2023-09-16 04:00:00 UTC
2023-09-16,HIGHAUS-23SEP16-B85.5,85-87F,85.0,87.0,between,between,0.565,14,99,0,759,2023-09-16 05:00:00 UTC
2023-09-16,HIGHAUS-23SEP16-B87.5,87-89F,87.0,89.0,between,between,0.4,36,44,195,643,2023-09-16 04:00:00 UTC
2023-09-16,HIGHAUS-23SEP16-B89.5,89-91F,89.0,91.0,between,between,0.315,16,47,0,889,2023-09-16 05:00:00 UTC
2023-09-16,HIGHAUS-23SEP16-T90,Above 90F,90.0,nan,above,greater,0.545,10,99,202,889,2023-09-16 04:00:00 UTC
2023-09-17,HIGHAUS-23SEP17-B86.5,86-88F,86.0,88.0,between,between,0.025,0,5,0,0,2023-09-17 02:00:00 UTC
2023-09-17,HIGHAUS-23SEP17-T86,Below 86F,nan,86.0,below,less,0.025,0,5,0,0,2023-09-17 02:00:00 UTC
2023-09-17,HIGHAUS-23SEP17-B88.5,88-90F,88.0,90.0,between,between,0.065,3,10,0,135,2023-09-17 02:00:00 UTC
2023-09-17,HIGHAUS-23SEP17-B90.5,90-92F,90.0,92.0,between,between,0.365,13,60,0,661,2023-09-17 03:00:00 UTC
2023-09-17,HIGHAUS-23SEP17-B92.5,92-94F,92.0,94.0,between,between,0.655,31,100,0,149,2023-09-17 03:00:00 UTC
2023-09-17,HIGHAUS-23SEP17-T93,Above 93F,93.0,nan,above,greater,0.495,14,85,0,237,2023-09-17 03:00:00 UTC
2023-09-18,HIGHAUS-23SEP18-B89.5,89-91F,89.0,91.0,between,between,0.025,0,5,0,0,2023-09-18 00:00:00 UTC
2023-09-18,HIGHAUS-23SEP18-T89,Below 89F,nan,89.0,below,less,0.025,0,5,0,0,2023-09-18 00:00:00 UTC
2023-09-18,HIGHAUS-23SEP18-B91.5,91-93F,91.0,93.0,between,between,0.05,0,10,0,0,2023-09-18 00:00:00 UTC
2023-09-18,HIGHAUS-23SEP18-B93.5,93-95F,93.0,95.0,between,between,0.35,10,60,0,835,2023-09-18 05:00:00 UTC
2023-09-18,HIGHAUS-23SEP18-B95.5,95-97F,95.0,97.0,between,between,0.575,15,100,0,9,2023-09-18 05:00:00 UTC
2023-09-18,HIGHAUS-23SEP18-T96,Above 96F,96.0,nan,above,greater,0.515,3,100,0,8,2023-09-18 05:00:00 UTC
2023-09-19,HIGHAUS-23SEP19-T90,Below 90F,nan,90.0,below,less,0.02,1,3,0,0,2023-09-19 02:00:00 UTC
2023-09-19,HIGHAUS-23SEP19-B92.5,92-94F,92.0,94.0,between,between,0.06,0,12,0,4,2023-09-19 04:00:00 UTC
2023-09-19,HIGHAUS-23SEP19-B94.5,94-96F,94.0,96.0,between,between,0.325,10,55,0,268,2023-09-19 05:00:00 UTC
2023-09-19,HIGHAUS-23SEP19-B96.5,96-98F,96.0,98.0,between,between,0.375,25,50,0,125,2023-09-19 05:00:00 UTC
2023-09-20,HIGHAUS-23SEP20-B92.5,92-94F,92.0,94.0,between,between,0.015,0,3,10,10,2023-09-20 04:00:00 UTC
2023-09-20,HIGHAUS-23SEP20-T92,Below 92F,nan,92.0,below,less,0.015,0,3,10,10,2023-09-20 04:00:00 UTC
2023-09-20,HIGHAUS-23SEP20-B94.5,94-96F,94.0,96.0,between,between,0.06,0,12,10,10,2023-09-20 04:00:00 UTC
2023-09-20,HIGHAUS-23SEP20-B96.5,96-98F,96.0,98.0,between,between,0.28,24,32,154,154,2023-09-20 04:00:00 UTC
2023-09-20,HIGHAUS-23SEP20-B98.5,98-100F,98.0,100.0,between,between,0.59,55,63,112,192,2023-09-20 04:00:00 UTC
2023-09-20,HIGHAUS-23SEP20-T99,Above 99F,99.0,nan,above,greater,0.145,7,22,18,153,2023-09-20 04:00:00 UTC
2023-09-21,HIGHAUS-23SEP21-B97.5,97-99F,97.0,99.0,between,between,0.37,20,54,0,110,2023-09-21 05:00:00 UTC
2023-09-21,HIGHAUS-23SEP21-B99.5,99-101F,99.0,101.0,between,between,0.415,32,51,0,209,2023-09-21 05:00:00 UTC
2023-09-21,HIGHAUS-23SEP21-T100,Above 100F,100.0,nan,above,greater,0.07,6,8,0,247,2023-09-21 02:00:00 UTC
2023-09-22,HIGHAUS-23SEP22-T94,Below 94F,nan,94.0,below,less,0.02,1,3,0,0,2023-09-21 23:00:00 UTC
2023-09-22,HIGHAUS-23SEP22-B96.5,96-98F,96.0,98.0,between,between,0.305,16,45,0,235,2023-09-22 04:00:00 UTC
2023-09-22,HIGHAUS-23SEP22-B98.5,98-100F,98.0,100.0,between,between,0.345,15,54,0,1,2023-09-22 03:00:00 UTC
2023-09-22,HIGHAUS-23SEP22-B100.5,100-102F,100.0,102.0,between,between,0.25,3,47,0,0,2023-09-22 04:00:00 UTC
2023-09-22,HIGHAUS-23SEP22-T101,Above 101F,101.0,nan,above,greater,0.035,2,5,0,0,2023-09-21 23:00:00 UTC
2023-09-23,HIGHAUS-23SEP23-T94,Below 94F,nan,94.0,below,less,0.015,0,3,0,8,2023-09-23 05:00:00 UTC
2023-09-23,HIGHAUS-23SEP23-B96.5,96-98F,96.0,98.0,between,between,0.065,0,13,0,2,2023-09-23 05:00:00 UTC
2023-09-23,HIGHAUS-23SEP23-B98.5,98-100F,98.0,100.0,between,between,0.15,8,22,0,0,2023-09-23 05:00:00 UTC
2023-09-23,HIGHAUS-23SEP23-B100.5,100-102F,100.0,102.0,between,between,0.395,21,58,0,159,2023-09-23 05:00:00 UTC
2023-09-23,HIGHAUS-23SEP23-T101,Above 101F,101.0,nan,above,greater,0.205,15,26,0,449,2023-09-23 05:00:00 UTC
2023-09-24,HIGHAUS-23SEP24-T95,Below 95F,nan,95.0,below,less,0.025,0,5,10,10,2023-09-24 02:00:00 UTC
2023-09-24,HIGHAUS-23SEP24-B97.5,97-99F,97.0,99.0,between,between,0.065,0,13,10,10,2023-09-24 02:00:00 UTC
2023-09-24,HIGHAUS-23SEP24-B99.5,99-101F,99.0,101.0,between,between,0.26,3,49,0,0,2023-09-24 03:00:00 UTC
2023-09-24,HIGHAUS-23SEP24-B101.5,101-103F,101.0,103.0,between,between,0.7,40,100,0,116,2023-09-24 04:00:00 UTC
2023-09-24,HIGHAUS-23SEP24-T102,Above 102F,102.0,nan,above,greater,0.54,8,100,0,94,2023-09-24 03:00:00 UTC
2023-09-25,HIGHAUS-23SEP25-T88,Below 88F,nan,88.0,below,less,0.015,0,3,0,0,2023-09-25 05:00:00 UTC
2023-09-25,HIGHAUS-23SEP25-B92.5,92-94F,92.0,94.0,between,between,0.265,4,49,0,135,2023-09-25 05:00:00 UTC
2023-09-25,HIGHAUS-23SEP25-B94.5,94-96F,94.0,96.0,between,between,0.335,28,39,0,0,2023-09-25 05:00:00 UTC
2023-09-25,HIGHAUS-23SEP25-T95,Above 95F,95.0,nan,above,greater,0.545,42,67,0,374,2023-09-25 05:00:00 UTC
2023-09-26,HIGHAUS-23SEP26-B88.5,88-90F,88.0,90.0,between,between,0.025,0,5,0,10,2023-09-25 22:00:00 UTC
2023-09-26,HIGHAUS-23SEP26-T88,Below 88F,nan,88.0,below,less,0.005,0,1,10,10,2023-09-26 04:00:00 UTC
2023-09-26,HIGHAUS-23SEP26-B90.5,90-92F,90.0,92.0,between,between,0.015,0,3,10,10,2023-09-26 04:00:00 UTC
2023-09-26,HIGHAUS-23SEP26-B92.5,92-94F,92.0,94.0,between,between,0.28,6,50,81,481,2023-09-26 04:00:00 UTC
2023-09-26,HIGHAUS-23SEP26-B94.5,94-96F,94.0,96.0,between,between,0.325,15,50,0,246,2023-09-26 05:00:00 UTC
2023-09-26,HIGHAUS-23SEP26-T95,Above 95F,95.0,nan,above,greater,0.66,32,100,0,189,2023-09-26 05:00:00 UTC
2023-09-27,HIGHAUS-23SEP27-T91,Below 91F,nan,91.0,below,less,0.025,0,5,0,0,2023-09-27 05:00:00 UTC
2023-09-27,HIGHAUS-23SEP27-B93.5,93-95F,93.0,95.0,between,between,0.065,0,13,0,0,2023-09-27 05:00:00 UTC
2023-09-27,HIGHAUS-23SEP27-B95.5,95-97F,95.0,97.0,between,between,0.15,11,19,0,0,2023-09-27 05:00:00 UTC
2023-09-27,HIGHAUS-23SEP27-B97.5,97-99F,97.0,99.0,between,between,0.31,15,47,0,133,2023-09-27 05:00:00 UTC
2023-09-27,HIGHAUS-23SEP27-T98,Above 98F,98.0,nan,above,greater,0.675,35,100,0,439,2023-09-27 05:00:00 UTC
2023-09-28,HIGHAUS-23SEP28-T92,Below 92F,nan,92.0,below,less,0.025,0,5,0,0,2023-09-28 05:00:00 UTC
2023-09-28,HIGHAUS-23SEP28-B94.5,94-96F,94.0,96.0,between,between,0.09,5,13,0,0,2023-09-28 04:00:00 UTC
2023-09-28,HIGHAUS-23SEP28-B96.5,96-98F,96.0,98.0,between,between,0.34,25,43,0,206,2023-09-28 05:00:00 UTC
2023-09-28,HIGHAUS-23SEP28-B98.5,98-100F,98.0,100.0,between,between,0.69,38,100,0,25,2023-09-28 05:00:00 UTC
2023-09-28,HIGHAUS-23SEP28-T99,Above 99F,99.0,nan,above,greater,0.155,1,30,0,104,2023-09-28 05:00:00 UTC
2023-09-29,HIGHAUS-23SEP29-B93.5,93-95F,93.0,95.0,between,between,0.09,3,15,0,135,2023-09-28 22:00:00 UTC
2023-09-29,HIGHAUS-23SEP29-B95.5,95-97F,95.0,97.0,between,between,0.37,26,48,0,373,2023-09-29 04:00:00 UTC
2023-09-29,HIGHAUS-23SEP29-B97.5,97-99F,97.0,99.0,between,between,0.575,15,100,0,276,2023-09-29 03:00:00 UTC
2023-09-29,HIGHAUS-23SEP29-T98,Above 98F,98.0,nan,above,greater,0.605,21,100,0,43,2023-09-29 03:00:00 UTC
2023-09-30,HIGHAUS-23SEP30-B92.5,92-94F,92.0,94.0,between,between,0.53,6,100,5,185,2023-09-30 01:00:00 UTC
2023-09-30,HIGHAUS-23SEP30-B94.5,94-96F,94.0,96.0,between,between,0.25,16,34,0,532,2023-09-30 05:00:00 UTC
2023-09-30,HIGHAUS-23SEP30-B96.5,96-98F,96.0,98.0,between,between,0.435,37,50,0,120,2023-09-30 05:00:00 UTC
2023-09-30,HIGHAUS-23SEP30-T97,Above 97F,97.0,nan,above,greater,0.25,21,29,0,410,2023-09-30 05:00:00 UTC
2023-10-01,HIGHAUS-23OCT01-B94.5,94-96F,94.0,96.0,between,between,0.35,21,49,0,350,2023-10-01 03:00:00 UTC
2023-10-01,HIGHAUS-23OCT01-B96.5,96-98F,96.0,98.0,between,between,0.62,25,99,0,20,2023-10-01 03:00:00 UTC
2023-10-01,HIGHAUS-23OCT01-T97,Above 97F,97.0,nan,above,greater,0.165,3,30,0,290,2023-10-01 03:00:00 UTC
2023-10-02,HIGHAUS-23OCT02-T90,Below 90F,nan,90.0,below,less,0.025,0,5,0,0,2023-10-02 05:00:00 UTC
2023-10-02,HIGHAUS-23OCT02-B92.5,92-94F,92.0,94.0,between,between,0.075,0,15,0,0,2023-10-02 05:00:00 UTC
2023-10-02,HIGHAUS-23OCT02-B94.5,94-96F,94.0,96.0,between,between,0.32,15,49,0,359,2023-10-02 05:00:00 UTC
2023-10-02,HIGHAUS-23OCT02-B96.5,96-98F,96.0,98.0,between,between,0.625,25,100,0,68,2023-10-02 05:00:00 UTC
2023-10-02,HIGHAUS-23OCT02-T97,Above 97F,97.0,nan,above,greater,0.515,3,100,0,425,2023-10-02 05:00:00 UTC
2023-10-03,HIGHAUS-23OCT03-T89,Below 89F,nan,89.0,below,less,0.025,0,5,0,1,2023-10-03 05:00:00 UTC
2023-10-03,HIGHAUS-23OCT03-B91.5,91-93F,91.0,93.0,between,between,0.09,3,15,0,0,2023-10-02 23:00:00 UTC
2023-10-03,HIGHAUS-23OCT03-B93.5,93-95F,93.0,95.0,between,between,0.355,22,49,0,352,2023-10-03 05:00:00 UTC
2023-10-03,HIGHAUS-23OCT03-B95.5,95-97F,95.0,97.0,between,between,0.67,34,100,0,173,2023-10-03 05:00:00 UTC
2023-10-03,HIGHAUS-23OCT03-T96,Above 96F,96.0,nan,above,greater,0.165,3,30,0,292,2023-10-03 05:00:00 UTC
2023-10-04,HIGHAUS-23OCT04-T86,Below 86F,nan,86.0,below,less,0.01,0,2,0,0,2023-10-04 05:00:00 UTC
2023-10-04,HIGHAUS-23OCT04-B86.5,86-88F,86.0,88.0,between,between,0.02,0,4,0,10,2023-10-04 00:00:00 UTC
2023-10-04,HIGHAUS-23OCT04-B88.5,88-90F,88.0,90.0,between,between,0.08,0,16,0,0,2023-10-04 05:00:00 UTC
2023-10-04,HIGHAUS-23OCT04-B90.5,90-92F,90.0,92.0,between,between,0.245,0,49,0,178,2023-10-04 05:00:00 UTC
2023-10-04,HIGHAUS-23OCT04-B92.5,92-94F,92.0,94.0,between,between,0.645,29,100,0,106,2023-10-04 05:00:00 UTC
2023-10-04,HIGHAUS-23OCT04-T93,Above 93F,93.0,nan,above,greater,0.57,15,99,0,109,2023-10-04 04:00:00 UTC
2023-10-05,HIGHAUS-23OCT05-B78.5,78-80F,78.0,80.0,between,between,0.5,1,99,85,219,2023-10-05 04:00:00 UTC
2023-10-05,HIGHAUS-23OCT05-T78,Below 78F,nan,78.0,below,less,0.5,0,100,0,149,2023-10-05 04:00:00 UTC
2023-10-05,HIGHAUS-23OCT05-B80.5,80-82F,80.0,82.0,between,between,0.51,3,99,85,149,2023-10-05 04:00:00 UTC
2023-10-05,HIGHAUS-23OCT05-B82.5,82-84F,82.0,84.0,between,between,0.27,8,46,0,569,2023-10-05 05:00:00 UTC
2023-10-05,HIGHAUS-23OCT05-B84.5,84-86F,84.0,86.0,between,between,0.345,28,41,0,168,2023-10-05 05:00:00 UTC
2023-10-05,HIGHAUS-23OCT05-T85,Above 85F,85.0,nan,above,greater,0.695,39,100,0,315,2023-10-05 05:00:00 UTC
2023-10-06,HIGHAUS-23OCT06-B82.5,82-84F,82.0,84.0,between,between,0.5,1,99,0,56,2023-10-06 02:00:00 UTC
2023-10-06,HIGHAUS-23OCT06-B84.5,84-86F,84.0,86.0,between,between,0.275,11,44,0,453,2023-10-06 03:00:00 UTC
2023-10-06,HIGHAUS-23OCT06-B86.5,86-88F,86.0,88.0,between,between,0.315,21,42,0,475,2023-10-06 03:00:00 UTC
2023-10-06,HIGHAUS-23OCT06-T87,Above 87F,87.0,nan,above,greater,0.465,25,68,0,349,2023-10-06 03:00:00 UTC
2023-10-07,HIGHAUS-23OCT07-B71.5,71-73F,71.0,73.0,between,between,0.095,0,19,0,10,2023-10-07 04:00:00 UTC
2023-10-07,HIGHAUS-23OCT07-B73.5,73-75F,73.0,75.0,between,between,0.315,28,35,0,723,2023-10-07 04:00:00 UTC
2023-10-07,HIGHAUS-23OCT07-B75.5,75-77F,75.0,77.0,between,between,0.395,35,44,0,211,2023-10-07 04:00:00 UTC
2023-10-07,HIGHAUS-23OCT07-T76,Above 76F,76.0,nan,above,greater,0.27,23,31,0,233,2023-10-07 04:00:00 UTC
2023-10-08,HIGHAUS-23OCT08-B81.5,81-83F,81.0,83.0,between,between,0.5,0,100,7,7,2023-10-08 00:00:00 UTC
2023-10-08,HIGHAUS-23OCT08-T82,Above 82F,82.0,nan,above,greater,0.5,0,100,7,7,2023-10-08 00:00:00 UTC
2023-10-09,HIGHAUS-23OCT09-B83.5,83-85F,83.0,85.0,between,between,0.505,1,100,0,213,2023-10-09 05:00:00 UTC
2023-10-09,HIGHAUS-23OCT09-B85.5,85-87F,85.0,87.0,between,between,0.515,3,100,0,7,2023-10-09 05:00:00 UTC
2023-10-09,HIGHAUS-23OCT09-B87.5,87-89F,87.0,89.0,between,between,0.26,6,46,0,0,2023-10-08 23:00:00 UTC
2023-10-09,HIGHAUS-23OCT09-B89.5,89-91F,89.0,91.0,between,between,0.2,1,39,0,0,2023-10-08 22:00:00 UTC
2023-10-09,HIGHAUS-23OCT09-T90,Above 90F,90.0,nan,above,greater,0.05,0,10,0,0,2023-10-09 04:00:00 UTC
2023-10-10,HIGHAUS-23OCT10-B75.5,75-77F,75.0,77.0,between,between,0.53,7,99,262,489,2023-10-10 04:00:00 UTC
2023-10-10,HIGHAUS-23OCT10-T75,Below 75F,nan,75.0,below,less,0.505,1,100,0,479,2023-10-10 05:00:00 UTC
2023-10-10,HIGHAUS-23OCT10-B77.5,77-79F,77.0,79.0,between,between,0.59,19,99,262,473,2023-10-10 04:00:00 UTC
2023-10-10,HIGHAUS-23OCT10-B79.5,79-81F,79.0,81.0,between,between,0.55,11,99,444,598,2023-10-10 04:00:00 UTC
2023-10-10,HIGHAUS-23OCT10-B81.5,81-83F,81.0,83.0,between,between,0.24,18,30,0,1215,2023-10-10 05:00:00 UTC
2023-10-10,HIGHAUS-23OCT10-T82,Above 82F,82.0,nan,above,greater,0.235,8,39,262,588,2023-10-10 04:00:00 UTC
2023-10-11,HIGHAUS-23OCT11-T75,Below 75F,nan,75.0,below,less,0.015,0,3,0,10,2023-10-10 22:00:00 UTC
2023-10-11,HIGHAUS-23OCT11-B75.5,75-77F,75.0,77.0,between,between,0.015,0,3,0,10,2023-10-10 22:00:00 UTC
2023-10-11,HIGHAUS-23OCT11-B77.5,77-79F,77.0,79.0,between,between,0.08,0,16,0,92,2023-10-11 04:00:00 UTC
