epoch,train_loss,val_loss,val_mae,lr,delta_mae,reconstructed_mae
79,4.01735565662384,4.921914052963257,5.010043721711332,0.000125,5.010043621063232,5.010043721711332
80,4.005994129180908,4.928162240982056,5.015948481209523,0.000125,5.015948295593262,5.015948481209523
81,4.006447851657867,4.9298858642578125,5.017120061596163,0.000125,5.017120361328125,5.017120061596163
82,4.006653118133545,4.925822734832764,5.013225986742191,0.000125,5.01322603225708,5.013225986742191
83,4.004921293258667,4.927304983139038,5.013094010505363,0.000125,5.013093948364258,5.013094010505363
84,4.004197561740876,4.929722833633423,5.016821479932236,0.000125,5.01682186126709,5.016821479932236
85,3.9974974155426026,4.928801441192627,5.017600332642124,0.000125,5.0176005363464355,5.017600332642124
86,4.000874161720276,4.922390699386597,5.01038903531367,6.25e-05,5.01038932800293,5.01038903531367
87,4.006843137741089,4.9225749492645265,5.010588979734122,6.25e-05,5.010589122772217,5.010588979734122
88,3.995014500617981,4.922454452514648,5.0094784758147535,6.25e-05,5.0094780921936035,5.0094784758147535
89,3.998067057132721,4.92020354270935,5.0084664888767,6.25e-05,5.008466720581055,5.0084664888767
90,3.992135429382324,4.918717718124389,5.0064171920684135,6.25e-05,5.006417274475098,5.0064171920684135
91,3.9911146640777586,4.92075366973877,5.007903141931896,6.25e-05,5.007903575897217,5.007903141931896
92,3.993971359729767,4.920103454589844,5.007942886898553,6.25e-05,5.007943153381348,5.007942886898553
93,3.9933070659637453,4.9193994998931885,5.007018260770907,6.25e-05,5.007018566131592,5.007018260770907
94,3.9898845553398132,4.921998500823975,5.009978221115405,6.25e-05,5.009978771209717,5.009978221115405
95,3.987952470779419,4.919590711593628,5.006869209234733,6.25e-05,5.006869316101074,5.006869209234733
96,3.989251959323883,4.922256326675415,5.008901219750843,6.25e-05,5.008901119232178,5.008901219750843
97,3.9889427185058595,4.919763994216919,5.007164075234294,3.125e-05,5.007164001464844,5.007164075234294
98,3.9884045481681825,4.91989803314209,5.007060403756418,3.125e-05,5.007060527801514,5.007060403756418
99,3.984287989139557,4.920859050750733,5.008245396432433,3.125e-05,5.008245468139648,5.008245396432433
100,3.9897941946983337,4.91913332939148,5.00673841258579,3.125e-05,5.006738662719727,5.00673841258579
