total_pnl,return_pct,n_trades,win_rate,sharpe_ratio,max_drawdown,max_drawdown_pct,ev_threshold,kelly_fraction,max_contracts
150.75857753105174,15.075857753105174,676,0.5665680473372781,3.3441025646834355,-76.49942492474088,-7.674414837195285,0.04,0.25,15
50.25285917701649,5.025285917701649,676,0.5665680473372781,3.3441025646834284,-25.499808308247225,-2.5526941934978087,0.04,0.35,5
100.50571835403616,10.050571835403616,676,0.5665680473372781,3.3441025646834284,-50.99961661649263,-5.110826673494236,0.04,0.35,10
150.75857753105174,15.075857753105174,676,0.5665680473372781,3.3441025646834355,-76.49942492474088,-7.674414837195285,0.04,0.35,15
47.560594420802545,4.756059442080255,612,0.5326797385620915,3.2285738552844965,-25.920846025115907,-2.59484276662048,0.05,0.1,5
95.12118884160782,9.512118884160783,612,0.5326797385620915,3.2285738552844965,-51.84169205022988,-5.195213613502071,0.05,0.1,10
142.68178326240968,14.26817832624097,612,0.5326797385620915,3.2285738552845027,-77.76253807534613,-7.801130225103075,0.05,0.1,15
47.560594420802545,4.756059442080255,612,0.5326797385620915,3.2285738552844965,-25.920846025115907,-2.59484276662048,0.05,0.15,5
95.12118884160782,9.512118884160783,612,0.5326797385620915,3.2285738552844965,-51.84169205022988,-5.195213613502071,0.05,0.15,10
142.68178326240968,14.26817832624097,612,0.5326797385620915,3.2285738552845027,-77.76253807534613,-7.801130225103075,0.05,0.15,15
47.560594420802545,4.756059442080255,612,0.5326797385620915,3.2285738552844965,-25.920846025115907,-2.59484276662048,0.05,0.2,5
95.12118884160782,9.512118884160783,612,0.5326797385620915,3.2285738552844965,-51.84169205022988,-5.195213613502071,0.05,0.2,10
142.68178326240968,14.26817832624097,612,0.5326797385620915,3.2285738552845027,-77.76253807534613,-7.801130225103075,0.05,0.2,15
47.560594420802545,4.756059442080255,612,0.5326797385620915,3.2285738552844965,-25.920846025115907,-2.59484276662048,0.05,0.25,5
95.12118884160782,9.512118884160783,612,0.5326797385620915,3.2285738552844965,-51.84169205022988,-5.195213613502071,0.05,0.25,10
142.68178326240968,14.26817832624097,612,0.5326797385620915,3.2285738552845027,-77.76253807534613,-7.801130225103075,0.05,0.25,15
47.560594420802545,4.756059442080255,612,0.5326797385620915,3.2285738552844965,-25.920846025115907,-2.59484276662048,0.05,0.35,5
95.12118884160782,9.512118884160783,612,0.5326797385620915,3.2285738552844965,-51.84169205022988,-5.195213613502071,0.05,0.35,10
142.68178326240968,14.26817832624097,612,0.5326797385620915,3.2285738552845027,-77.76253807534613,-7.801130225103075,0.05,0.35,15
