date,ticker,direction_bucket,side,market_mid,u10_prob,entry_price,ev,n_contracts,cost,outcome,won,pnl,bankroll_after
2025-10-21,KXHIGHNY-25OCT21-B69.5,between,NO,0.08,0.03974808659855238,0.9299999999999999,0.020251913401447726,10,9.399999999999999,0,1,0.6000000000000014,1038.2000000000003
2025-10-23,KXHIGHNY-25OCT23-T58,below,NO,0.065,0.027621437168871082,0.94,0.02237856283112894,10,9.5,0,1,0.5,1038.7000000000003
2025-10-28,KXHIGHNY-25OCT28-B58.5,between,NO,0.09,0.044957666473725656,0.92,0.02504233352627428,10,9.3,0,1,0.6999999999999993,1039.4000000000003
2025-10-29,KXHIGHNY-25OCT29-B58.5,between,NO,0.065,0.028190385001528213,0.94,0.02180961499847179,10,9.5,0,1,0.5,1039.9000000000003
2025-10-30,KXHIGHNY-25OCT30-B64.5,between,NO,0.105,0.04809662260759388,0.9,0.041903377392406134,10,9.1,0,1,0.9000000000000004,1040.8000000000004
2025-11-01,KXHIGHNY-25NOV01-B53.5,between,NO,0.065,0.029113133009770732,0.94,0.020886866990229354,10,9.5,0,1,0.5,1041.3000000000004
2025-11-01,KXHIGHNY-25NOV01-B59.5,between,NO,0.115,0.04849292005806587,0.89,0.05150707994193416,10,9.0,0,1,1.0,1042.3000000000004
2025-11-02,KXHIGHNY-25NOV02-B61.5,between,NO,0.115,0.04828551138168567,0.89,0.0517144886183143,10,9.0,0,1,1.0,1043.3000000000004
2025-11-04,KXHIGHNY-25NOV04-T58,below,NO,0.105,0.04484995380691656,0.9,0.04515004619308339,10,9.1,0,1,0.9000000000000004,1044.2000000000005
2025-11-11,KXHIGHNY-25NOV11-T41,below,NO,0.115,0.0454136442355597,0.9,0.04458635576444026,10,9.1,0,1,0.9000000000000004,1045.1000000000006
2025-11-13,KXHIGHNY-25NOV13-B48.5,between,NO,0.145,0.09320502862999373,0.86,0.03679497137000632,10,8.7,0,1,1.3000000000000007,1046.4000000000005
2025-11-15,KXHIGHNY-25NOV15-B55.5,between,NO,0.095,0.0491983706115,0.91,0.03080162938849996,10,9.200000000000001,0,1,0.7999999999999989,1047.2000000000005
2025-11-17,KXHIGHNY-25NOV17-B41.5,between,NO,0.135,0.06460946163242659,0.87,0.05539053836757336,10,8.8,0,1,1.1999999999999993,1048.4000000000005
2025-11-17,KXHIGHNY-25NOV17-B47.5,between,NO,0.095,0.04918033646647397,0.91,0.03081966353352595,10,9.200000000000001,0,1,0.7999999999999989,1049.2000000000005
2025-11-19,KXHIGHNY-25NOV19-B49.5,between,NO,0.12,0.048341386304687366,0.91,0.03165861369531265,10,9.200000000000001,0,1,0.7999999999999989,1050.0000000000005
2025-11-19,KXHIGHNY-25NOV19-T45,below,NO,0.12,0.048341386304687366,0.9,0.04165861369531266,10,9.1,0,1,0.9000000000000004,1050.9000000000005
2025-11-25,KXHIGHNY-25NOV25-B52.5,between,NO,0.07,0.027703008981258114,0.94,0.022296991018741948,10,9.5,0,1,0.5,1051.4000000000005
2025-11-28,KXHIGHNY-25NOV28-B45.5,between,NO,0.13,0.05312703886662317,0.89,0.04687296113337681,10,9.0,0,1,1.0,1052.4000000000005
2025-11-29,KXHIGHNY-25NOV29-B45.5,between,NO,0.07,0.028205476115909824,0.94,0.021794523884090207,10,9.5,0,1,0.5,1052.9000000000005
2025-12-01,KXHIGHNY-25DEC01-B44.5,between,NO,0.145,0.10708047282546942,0.86,0.022919527174530614,10,8.7,0,1,1.3000000000000007,1054.2000000000005
2025-12-02,KXHIGHNY-25DEC02-B39.5,between,NO,0.145,0.10503519361032657,0.86,0.024964806389673473,10,8.7,1,0,-8.7,1045.5000000000005
2025-12-02,KXHIGHNY-25DEC02-T39,below,NO,0.075,0.031828846548583804,0.9299999999999999,0.028171153451416305,10,9.399999999999999,0,1,0.6000000000000014,1046.1000000000004
2025-12-04,KXHIGHNY-25DEC04-B37.5,between,NO,0.105,0.04486640366404352,0.9,0.04513359633595649,10,9.1,0,1,0.9000000000000004,1047.0000000000005
2025-12-05,KXHIGHNY-25DEC05-T30,below,NO,0.125,0.049667431525748644,0.88,0.0603325684742514,10,8.9,0,1,1.0999999999999996,1048.1000000000004
2025-12-08,KXHIGHNY-25DEC08-B37.5,between,NO,0.075,0.028723416478049567,0.9299999999999999,0.031276583521950514,10,9.399999999999999,1,0,-9.399999999999999,1038.7000000000003
2025-12-09,KXHIGHNY-25DEC09-B38.5,between,NO,0.075,0.02843178226936146,0.94,0.021568217730638557,10,9.5,0,1,0.5,1039.2000000000003
2025-12-09,KXHIGHNY-25DEC09-T32,below,NO,0.135,0.06221542943648508,0.87,0.05778457056351494,10,8.8,0,1,1.1999999999999993,1040.4000000000003
2025-12-09,KXHIGHNY-25DEC09-T39,above,NO,0.12,0.04735801345165282,0.89,0.05264198654834718,10,9.0,0,1,1.0,1041.4000000000003
2025-12-10,KXHIGHNY-25DEC10-B40.5,between,NO,0.115,0.04856991255852046,0.91,0.031430087441479466,10,9.200000000000001,0,1,0.7999999999999989,1042.2000000000003
2025-12-11,KXHIGHNY-25DEC11-B42.5,between,NO,0.135,0.06625588020936858,0.9,0.02374411979063141,10,9.1,0,1,0.9000000000000004,1043.1000000000004
2025-12-13,KXHIGHNY-25DEC13-B42.5,between,NO,0.145,0.09123813200959625,0.86,0.038761867990403716,10,8.7,0,1,1.3000000000000007,1044.4000000000003
2025-12-15,KXHIGHNY-25DEC15-B26.5,between,NO,0.145,0.09043455872236666,0.87,0.029565441277633282,10,8.8,0,1,1.1999999999999993,1045.6000000000004
2025-12-16,KXHIGHNY-25DEC16-B34.5,between,NO,0.125,0.054438235345977026,0.88,0.05556176465402297,10,8.9,0,1,1.0999999999999996,1046.7000000000003
2025-12-19,KXHIGHNY-25DEC19-T54,below,NO,0.13,0.05018248175182482,0.88,0.05981751824817517,10,8.9,0,1,1.0999999999999996,1047.8000000000002
2025-12-23,KXHIGHNY-25DEC23-B42.5,between,NO,0.07,0.028098108171378543,0.94,0.021901891828621463,10,9.5,0,1,0.5,1048.3000000000002
2025-12-24,KXHIGHNY-25DEC24-B40.5,between,NO,0.075,0.027904308811074488,0.9299999999999999,0.03209569118892553,10,9.399999999999999,0,1,0.6000000000000014,1048.9
2025-12-24,KXHIGHNY-25DEC24-B46.5,between,NO,0.11,0.04647941587038676,0.92,0.023520584129613227,10,9.3,1,0,-9.3,1039.6000000000001
2025-12-26,KXHIGHNY-25DEC26-B33.5,between,NO,0.09,0.04527315177742262,0.92,0.02472684822257732,10,9.3,0,1,0.6999999999999993,1040.3000000000002
2025-12-27,KXHIGHNY-25DEC27-B35.5,between,NO,0.11,0.053399892730787074,0.9,0.03660010726921293,10,9.1,0,1,0.9000000000000004,1041.2000000000003
2025-12-29,KXHIGHNY-25DEC29-B46.5,between,NO,0.125,0.05420020164287346,0.88,0.05579979835712657,10,8.9,0,1,1.0999999999999996,1042.3000000000002
2026-05-03,KXHIGHNY-26MAY03-T59,below,NO,0.145,0.09930396945048796,0.86,0.030696030549512095,10,8.7,0,1,1.3000000000000007,1043.6000000000001
2026-05-05,KXHIGHNY-26MAY05-T84,above,NO,0.105,0.05926874840387457,0.9,0.03073125159612545,10,9.1,0,1,0.9000000000000004,1044.5000000000002
2026-05-06,KXHIGHNY-26MAY06-B73.5,between,NO,0.085,0.04459399918521071,0.92,0.025406000814789283,10,9.3,0,1,0.6999999999999993,1045.2000000000003
2026-05-08,KXHIGHNY-26MAY08-B66.5,between,NO,0.095,0.055852543586244356,0.91,0.024147456413755604,10,9.200000000000001,0,1,0.7999999999999989,1046.0000000000002
2026-05-09,KXHIGHNY-26MAY09-B67.5,between,NO,0.125,0.0603125459443368,0.88,0.04968745405566322,10,8.9,0,1,1.0999999999999996,1047.1000000000001
2026-05-10,KXHIGHNY-26MAY10-T72,below,NO,0.085,0.04346444558959356,0.92,0.026535554410406344,10,9.3,0,1,0.6999999999999993,1047.8000000000002
2026-05-11,KXHIGHNY-26MAY11-B66.5,between,NO,0.125,0.057708238771534574,0.88,0.05229176122846547,10,8.9,0,1,1.0999999999999996,1048.9
2026-05-11,KXHIGHNY-26MAY11-T62,below,NO,0.065,0.025035864284798086,0.94,0.02496413571520196,10,9.5,1,0,-9.5,1039.4
2026-05-12,KXHIGHNY-26MAY12-B68.5,between,NO,0.14,0.09642877073423739,0.87,0.023571229265762612,10,8.8,0,1,1.1999999999999993,1040.6000000000001
2026-05-13,KXHIGHNY-26MAY13-T73,above,NO,0.075,0.023703932835494705,0.9299999999999999,0.036296067164505404,10,9.399999999999999,0,1,0.6000000000000014,1041.2
2026-05-14,KXHIGHNY-26MAY14-B67.5,between,NO,0.135,0.07688989513241877,0.87,0.043110104867581274,10,8.8,0,1,1.1999999999999993,1042.4
2026-05-16,KXHIGHNY-26MAY16-B76.5,between,NO,0.065,0.025227913588358648,0.94,0.02477208641164142,10,9.5,0,1,0.5,1042.9
2026-05-16,KXHIGHNY-26MAY16-B82.5,between,NO,0.095,0.05815091680092897,0.91,0.02184908319907098,10,9.200000000000001,0,1,0.7999999999999989,1043.7
2026-05-18,KXHIGHNY-26MAY18-B83.5,between,NO,0.135,0.07486746865123865,0.87,0.04513253134876139,10,8.8,0,1,1.1999999999999993,1044.9
2026-05-20,KXHIGHNY-26MAY20-B89.5,between,NO,0.145,0.09559491286981628,0.86,0.03440508713018376,10,8.7,0,1,1.3000000000000007,1046.2
2026-05-21,KXHIGHNY-26MAY21-B68.5,between,NO,0.075,0.025780310578509803,0.9299999999999999,0.034219689421490236,10,9.399999999999999,0,1,0.6000000000000014,1046.8
2026-05-23,KXHIGHNY-26MAY23-B60.5,between,NO,0.065,0.02487330583815494,0.94,0.025126694161845105,10,9.5,0,1,0.5,1047.3
2026-05-27,KXHIGHNY-26MAY27-B81.5,between,NO,0.145,0.09584075589400257,0.86,0.03415924410599747,10,8.7,1,0,-8.7,1038.6
2026-05-28,KXHIGHNY-26MAY28-B78.5,between,NO,0.075,0.024107097885315114,0.9299999999999999,0.035892902114684995,10,9.399999999999999,0,1,0.6000000000000014,1039.1999999999998
2026-05-30,KXHIGHNY-26MAY30-B70.5,between,NO,0.105,0.05744897812630158,0.9,0.03255102187369841,10,9.1,0,1,0.9000000000000004,1040.1
2026-06-01,KXHIGHNY-26JUN01-B74.5,between,NO,0.105,0.05761434815691007,0.9,0.03238565184308995,10,9.1,0,1,0.9000000000000004,1041.0
2026-06-05,KXHIGHNY-26JUN05-T92,above,NO,0.065,0.024921605642845394,0.94,0.02507839435715465,10,9.5,0,1,0.5,1041.5
2026-06-06,KXHIGHNY-26JUN06-B87.5,between,NO,0.12,0.059849909349490985,0.89,0.040150090650509014,10,9.0,1,0,-9.0,1032.5
2026-06-08,KXHIGHNY-26JUN08-B78.5,between,NO,0.105,0.059916841713416345,0.9,0.030083158286583596,10,9.1,0,1,0.9000000000000004,1033.4
2026-06-10,KXHIGHNY-26JUN10-B77.5,between,NO,0.135,0.07460902328310225,0.87,0.04539097671689774,10,8.8,0,1,1.1999999999999993,1034.6000000000001
2026-06-11,KXHIGHNY-26JUN11-B90.5,between,NO,0.075,0.023660233455165016,0.9299999999999999,0.03633976654483507,10,9.399999999999999,1,0,-9.399999999999999,1025.2
2026-06-12,KXHIGHNY-26JUN12-B96.5,between,NO,0.065,0.02416671960764965,0.94,0.02583328039235045,10,9.5,0,1,0.5,1025.7
2026-06-15,KXHIGHNY-26JUN15-B80.5,between,NO,0.115,0.0570148586669924,0.9,0.03298514133300757,10,9.1,0,1,0.9000000000000004,1026.6000000000001
2026-06-18,KXHIGHNY-26JUN18-B83.5,between,NO,0.065,0.02525302033034876,0.94,0.024746979669651344,10,9.5,0,1,0.5,1027.1000000000001
2026-06-18,KXHIGHNY-26JUN18-T90,above,NO,0.085,0.04488635444633822,0.92,0.025113645553661697,10,9.3,0,1,0.6999999999999993,1027.8000000000002
2026-06-20,KXHIGHNY-26JUN20-B84.5,between,NO,0.065,0.024213153230518904,0.94,0.025786846769481182,10,9.5,0,1,0.5,1028.3000000000002
2026-06-21,KXHIGHNY-26JUN21-B84.5,between,NO,0.07,0.02582300754979843,0.94,0.02417699245020167,10,9.5,0,1,0.5,1028.8000000000002
2026-06-21,KXHIGHNY-26JUN21-T80,below,NO,0.115,0.05952262196866779,0.89,0.04047737803133223,10,9.0,0,1,1.0,1029.8000000000002
2026-06-22,KXHIGHNY-26JUN22-B72.5,between,NO,0.13,0.061658326652225946,0.9,0.02834167334777405,10,9.1,1,0,-9.1,1020.7000000000002
2026-06-24,KXHIGHNY-26JUN24-B84.5,between,NO,0.075,0.023969012860174367,0.9299999999999999,0.03603098713982567,10,9.399999999999999,0,1,0.6000000000000014,1021.3000000000002
2026-06-27,KXHIGHNY-26JUN27-T76,below,NO,0.085,0.04478035711223227,0.92,0.025219642887767686,10,9.3,0,1,0.6999999999999993,1022.0000000000002
2026-06-28,KXHIGHNY-26JUN28-B77.5,between,NO,0.065,0.024026226415319398,0.94,0.025973773584680677,10,9.5,0,1,0.5,1022.5000000000002
2026-07-01,KXHIGHNY-26JUL01-B96.5,between,NO,0.135,0.07836208721045813,0.87,0.04163791278954188,10,8.8,0,1,1.1999999999999993,1023.7000000000003
2026-07-01,KXHIGHNY-26JUL01-T92,below,NO,0.075,0.026079300022497955,0.9299999999999999,0.03392069997750214,10,9.399999999999999,0,1,0.6000000000000014,1024.3000000000002
2026-07-03,KXHIGHNY-26JUL03-B102.5,between,NO,0.125,0.06125649975328326,0.88,0.048743500246716705,10,8.9,0,1,1.0999999999999996,1025.4
2026-07-04,KXHIGHNY-26JUL04-B98.5,between,NO,0.085,0.04376006326277515,0.92,0.026239936737224807,10,9.3,0,1,0.6999999999999993,1026.1000000000001
2026-07-05,KXHIGHNY-26JUL05-B86.5,between,NO,0.065,0.024496644341942306,0.94,0.02550335565805773,10,9.5,0,1,0.5,1026.6000000000001
2026-07-06,KXHIGHNY-26JUL06-B75.5,between,NO,0.105,0.057189999780974464,0.9,0.03281000021902548,10,9.1,0,1,0.9000000000000004,1027.5000000000002
2026-07-07,KXHIGHNY-26JUL07-B75.5,between,NO,0.075,0.025099797506938578,0.9299999999999999,0.03490020249306148,10,9.399999999999999,0,1,0.6000000000000014,1028.1000000000001
